"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Montipora_capitata_HIv3___Scaffold_9_587940",36559.7755052354,-0.266521555805628,0.231547323068553,49.2334981478626,2.04206913099802e-08,2.07254777474426e-08
"Montipora_capitata_HIv3___Scaffold_10_631026",36559.7755052354,-0.266521555805628,0.231547323068553,49.2334981478626,2.04206913099802e-08,2.07254777474426e-08
"Montipora_capitata_HIv3___Scaffold_5_322659",1137.50445097218,0.546401657551219,0.0330393440270558,7987.80609957951,0,0
"Montipora_capitata_HIv3___Scaffold_6_419669",1137.50445097218,0.546401657551219,0.0330393440270558,7987.80609957951,0,0
"Montipora_capitata_HIv3___Scaffold_10_645863",1137.50445097218,0.546401657551219,0.0330393440270558,7987.80609957951,0,0
"Montipora_capitata_HIv3___Scaffold_2_87665",1137.50445097218,0.546401657551219,0.0330393440270558,7987.80609957951,0,0
"Montipora_capitata_HIv3___Scaffold_10_667068",4471.04306002027,0.161275700554241,0.167642859867557,409.629063053279,2.05263758709788e-84,3.17225808915127e-84
"Montipora_capitata_HIv3___Scaffold_11_826703",9734.99004858162,-1.88935763911335,0.0447642959478668,9043.09395887616,0,0
"Montipora_capitata_HIv3___Scaffold_10_729473",9734.99004858162,-1.88935763911335,0.0447642959478668,9043.09395887616,0,0
"Montipora_capitata_HIv3___Scaffold_151_1075760",9734.99004858162,-1.88935763911335,0.0447642959478668,9043.09395887616,0,0
"Montipora_capitata_HIv3___Scaffold_11_759461",79.7885229852816,-4.9503794288436,1.10444177431537,58.0641730448751,NA,NA
"Montipora_capitata_HIv3___Scaffold_12_859123",79.7885229852816,-4.9503794288436,1.10444177431537,58.0641730448751,NA,NA
"Montipora_capitata_HIv3___Scaffold_11_796076",307.406733625627,-0.0235946160303767,0.2405377108584,248.31820374615,6.31712081375356e-50,8.10498519500456e-50
"Montipora_capitata_HIv3___Scaffold_11_787579",307.406733625627,-0.0235946160303767,0.2405377108584,248.31820374615,6.31712081375356e-50,8.10498519500456e-50
"Montipora_capitata_HIv3___Scaffold_11_816162",307.406733625627,-0.0235946160303767,0.2405377108584,248.31820374615,6.31712081375356e-50,8.10498519500456e-50
"Montipora_capitata_HIv3___Scaffold_11_801837",736.721662657063,-4.94787488988346,0.252973098145211,22568.1281865063,0,0
"Montipora_capitata_HIv3___Scaffold_11_841599",860.121440166317,1.4761570453668,0.108385976347325,2169.67899652919,0,0
"Montipora_capitata_HIv3___Scaffold_12_910953",3581.95382627694,-0.52830881783391,0.0857072707853465,6275.3302323955,0,0
"Montipora_capitata_HIv3___Scaffold_13_949160",1242.77810952126,2.35251629397662,0.290632878673747,256.196156857649,1.32887341943616e-51,1.88257067753457e-51
"Montipora_capitata_HIv3___Scaffold_13_954675",1609.78639103734,0.100521982016458,0.0709929524149656,315.176695233574,3.4624589932838e-64,5.23216025651774e-64
"Montipora_capitata_HIv3___Scaffold_14_1017829",8432.31433816547,0.536052405391025,0.0702343404878612,2071.31301422478,0,0
"Montipora_capitata_HIv3___Scaffold_14_1018693",10638.0672602076,0.651228415210777,0.0156204446196643,33529.8427010165,0,0
