"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Montipora_capitata_HIv3___Scaffold_9_587940",36559.7755052354,-0.997708410109774,0.231514919660162,49.2334981478626,2.04206913099802e-08,2.07254777474426e-08
"Montipora_capitata_HIv3___Scaffold_10_631026",36559.7755052354,-0.997708410109774,0.231514919660162,49.2334981478626,2.04206913099802e-08,2.07254777474426e-08
"Montipora_capitata_HIv3___Scaffold_5_322659",1137.50445097218,0.117995458599512,0.025367940964866,7987.80609957951,0,0
"Montipora_capitata_HIv3___Scaffold_6_419669",1137.50445097218,0.117995458599512,0.025367940964866,7987.80609957951,0,0
"Montipora_capitata_HIv3___Scaffold_10_645863",1137.50445097218,0.117995458599512,0.025367940964866,7987.80609957951,0,0
"Montipora_capitata_HIv3___Scaffold_2_87665",1137.50445097218,0.117995458599512,0.025367940964866,7987.80609957951,0,0
"Montipora_capitata_HIv3___Scaffold_10_667068",4471.04306002027,-0.0735927537299435,0.167124746516027,409.629063053279,2.05263758709788e-84,3.17225808915127e-84
"Montipora_capitata_HIv3___Scaffold_11_826703",9734.99004858162,-0.599185384355828,0.0448535697377982,9043.09395887616,0,0
"Montipora_capitata_HIv3___Scaffold_10_729473",9734.99004858162,-0.599185384355828,0.0448535697377982,9043.09395887616,0,0
"Montipora_capitata_HIv3___Scaffold_151_1075760",9734.99004858162,-0.599185384355828,0.0448535697377982,9043.09395887616,0,0
"Montipora_capitata_HIv3___Scaffold_11_759461",79.7885229852816,-5.89284775375277,1.10298805063851,58.0641730448751,NA,NA
"Montipora_capitata_HIv3___Scaffold_12_859123",79.7885229852816,-5.89284775375277,1.10298805063851,58.0641730448751,NA,NA
"Montipora_capitata_HIv3___Scaffold_11_796076",307.406733625627,0.0372373138586783,0.239216843636945,248.31820374615,6.31712081375356e-50,8.10498519500456e-50
"Montipora_capitata_HIv3___Scaffold_11_787579",307.406733625627,0.0372373138586783,0.239216843636945,248.31820374615,6.31712081375356e-50,8.10498519500456e-50
"Montipora_capitata_HIv3___Scaffold_11_816162",307.406733625627,0.0372373138586783,0.239216843636945,248.31820374615,6.31712081375356e-50,8.10498519500456e-50
"Montipora_capitata_HIv3___Scaffold_11_801837",736.721662657063,-5.89022186161501,0.246549788293717,22568.1281865063,0,0
"Montipora_capitata_HIv3___Scaffold_11_841599",860.121440166317,-1.95448567421229,0.0945381889768615,2169.67899652919,0,0
"Montipora_capitata_HIv3___Scaffold_12_910953",3581.95382627694,-1.44259019553522,0.0830232578681634,6275.3302323955,0,0
"Montipora_capitata_HIv3___Scaffold_13_949160",1242.77810952126,-0.678687705358256,0.28818173277509,256.196156857649,1.32887341943616e-51,1.88257067753457e-51
"Montipora_capitata_HIv3___Scaffold_13_954675",1609.78639103734,-0.582839503358758,0.0688153303247973,315.176695233574,3.4624589932838e-64,5.23216025651774e-64
"Montipora_capitata_HIv3___Scaffold_14_1017829",8432.31433816547,0.491250478730821,0.070005088749785,2071.31301422478,0,0
"Montipora_capitata_HIv3___Scaffold_14_1018693",10638.0672602076,1.15344157568511,0.0146283103595928,33529.8427010165,0,0
"Montipora_capitata_HIv3___Scaffold_14_992284",565.741575177114,-4.35409589187868,0.742804370458697,261.305284374069,1.08473409233826e-52,1.5694025165745e-52
"Montipora_capitata_HIv3___Scaffold_14_994729",1773.5729897804,-1.14725179629284,0.0303213191963696,7668.52752200134,0,0
"Montipora_capitata_HIv3___Scaffold_14_999529",1407.56849752452,0.548732244605407,0.0648190014923321,2096.72036112496,0,0
"Montipora_capitata_HIv3___Scaffold_1_35393",629.500665667663,1.15704974718013,0.0395526637951631,4757.54233674204,0,0
"Montipora_capitata_HIv3___Scaffold_1_4183",7298.65216162531,-4.35180057564119,0.250641443086266,329082.230565491,0,0
"Montipora_capitata_HIv3___Scaffold_2_124999",10493.1272838617,-0.943903280712132,0.19742754870884,1154.73543881612,4.32834403714616e-245,7.954794446647e-245
"Montipora_capitata_HIv3___Scaffold_2_64557",861.114135501725,5.53299483280173,0.246707534335593,36008.2481377289,0,0
"Montipora_capitata_HIv3___Scaffold_2_67225",514.531962690641,0.343825841739644,0.316275958040952,527.331159481316,1.06334144702509e-109,1.68156321855131e-109
"Montipora_capitata_HIv3___Scaffold_2_71488",19194.7388387942,0.871259409957647,0.0323550738371228,6138.76854412777,0,0
"Montipora_capitata_HIv3___Scaffold_2_96328",5710.78380912737,-0.631789890310499,0.0860365945644736,9380.3719866897,0,0
"Montipora_capitata_HIv3___Scaffold_2_98529",66330.1086994985,1.20969164125628,0.205933534751589,1110.0537089074,1.97726850044236e-235,3.53826994816001e-235
"Montipora_capitata_HIv3___Scaffold_3_149822",666.400040786823,-0.950163159694028,0.182901408797002,972.475303232769,1.06524704147609e-205,1.85735381590702e-205
"Montipora_capitata_HIv3___Scaffold_4_232369",440.558636645364,4.56120801529186,0.298198232199029,1366.31428032752,7.49788794613389e-291,1.41626772315862e-290
"Montipora_capitata_HIv3___Scaffold_4_264216",269232.21310433,-1.4042062254526,0.183421792212638,1572.05593613443,0,0
"Montipora_capitata_HIv3___Scaffold_4_291272",2122.57770745331,-0.135656114547647,0.530036850197532,628.036954918608,2.22730709233229e-131,3.60611624472847e-131
"Montipora_capitata_HIv3___Scaffold_5_307262",373.890071291983,-7.2904279899388,0.24753984704319,7314.56687431842,0,0
"Montipora_capitata_HIv3___Scaffold_5_309429",6304.01294247312,0.025118097654407,0.0219342305922165,17330.3425198456,0,0
"Montipora_capitata_HIv3___Scaffold_5_310446",8.61044914021028,-0.136355340963914,1.44483833506668,1.5744958382171,0.979617984877649,0.979617984877649
"Montipora_capitata_HIv3___Scaffold_5_365006",654.236089674517,-0.0194634064189936,0.0266729426927026,8106.77697758981,0,0
"Montipora_capitata_HIv3___Scaffold_5_375083",1815.60893974854,-1.03649390065044,0.0359168381095585,3589.64836847385,0,0
"Montipora_capitata_HIv3___Scaffold_6_400996",3923.83305022198,-1.8781988236304,0.051208396661628,7671.70066719646,0,0
"Montipora_capitata_HIv3___Scaffold_6_439094",360.877741847608,-1.60368289675767,0.0719965595391176,4362.04092213903,0,0
"Montipora_capitata_HIv3___Scaffold_7_456843",2428.761485489,-0.85600726950648,0.0524156257940427,11916.3001112692,0,0
"Montipora_capitata_HIv3___Scaffold_8_488597",34614.8513472413,0.358680968453087,0.175275042149794,2040.4524148519,0,0
"Montipora_capitata_HIv3___Scaffold_8_508612",2920.19949238937,0.352805129468031,0.248105982013812,893.789182124007,1.05320401861106e-188,1.79044683163881e-188
"Montipora_capitata_HIv3___Scaffold_8_508613",350.569986050812,-5.89220592983943,0.565564566567162,284.559400733245,1.19573916145423e-57,1.76761441258451e-57
"Montipora_capitata_HIv3___Scaffold_8_535535",2503.64094657452,-1.18568151971198,0.149812733431638,172.632989929263,6.99027503594306e-34,8.64252186262051e-34
"Montipora_capitata_HIv3___Scaffold_8_542727",1641.11556192044,-2.59476857819577,0.0821447340187956,5393.32018402941,0,0
"Montipora_capitata_HIv3___Scaffold_8_553085",7632.41377101401,-0.636858988345218,0.0298178928879363,99298.7738246584,0,0
"Montipora_capitata_HIv3___Scaffold_8_565039",5703.13534580044,-0.631790241538706,0.0874533336371416,9004.44548675245,0,0
"Montipora_capitata_HIv3___Scaffold_8_578139",4229.10162922802,0.34382701471126,0.307254047186154,680.820311688167,9.40523404088886e-143,1.55989247507425e-142
"Montipora_capitata_HIv3___Scaffold_8_585867",2733.00512708472,0.413026068449582,0.0943033568801374,137.702685933781,1.53911127678559e-26,1.86892083609679e-26
"Montipora_capitata_HIv3___Scaffold_8_585867.1",5567.39482502398,0.12065222653925,0.0944336773729463,83.4216123081501,2.75705136278609e-15,3.12465821115757e-15
"Montipora_capitata_HIv3___Scaffold_8_585867.2",6829.93404342244,0.164043923314978,0.0984403904051665,88.871683443945,2.10899962355859e-16,2.4307114305421e-16
"Montipora_capitata_HIv3___Scaffold_8_585867.3",6061.81481996545,0.186771152667524,0.0954544886218954,91.0977466365491,7.36123513855398e-17,8.63041361071846e-17
