"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation"
"Montipora_capitata_HIv3___RNAseq.g30231.t1",19.1869446241678,-5.0441471047423,1.44760219270246,-3.48448429421456,0.000493086400067913,0.0123341924583297,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g23217.t1",38.5466768947661,-1.70046805001153,0.563294509217326,-3.01879038795223,0.00253786055027389,0.0405311258470213,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g20462.t1",20.4391348031314,-5.974789570195,1.16350921761579,-5.13514588430872,2.81925248592769e-07,5.95332149945063e-05,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g8801.t1",64.525183005133,-3.04567004804071,0.753213176547103,-4.0435697925556,5.26434759488227e-05,0.00254901722396783,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g41462.t1",9.20426715509092,5.67981687381953,1.93218833814634,2.93957724600931,0.00328660335325263,0.0482331248869238,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g49866.t1",202.669297034275,1.14636410058342,0.310407015385341,3.69309984556991,0.000221536990751029,0.00693055227855688,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g45238.t1",695.332642822862,1.03632852103981,0.305549319444622,3.39168983561631,0.000694630247649589,0.0155769296242837,"Up at 4 hpf"
"Montipora_capitata_HIv3___TS.g21280.t1",62.0538294669438,5.81820113322385,1.30651113680516,4.45323500835304,8.45860848066254e-06,0.000714470462999963,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g19200.t1",69.5708958483881,-1.27074966903241,0.355647841006862,-3.57305604733839,0.000352839203423123,0.00971841892906732,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g24178.t1",57.2366347395875,-6.49099239869241,1.18699170602258,-5.46843955670313,4.54014834241722e-08,1.23265027496628e-05,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g27992.t1",143.25629305591,-6.05138872976337,1.32675791871214,-4.56103456735902,5.09021996035528e-06,0.000496100668443857,"Up at 1 hpf"
