"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation"
"Montipora_capitata_HIv3___RNAseq.g23056.t1",58.3173066613476,-1.38792411819579,0.359567805082958,-3.85997883730324,0.000113396845301184,0.000536759883613299,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g22956.t1",5.3801660163895,-2.61666912789046,0.885126625732266,-2.95626529788965,0.00311389121745237,0.0100244262085329,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g11611.t1",3.70221785944641,6.04221451800752,2.36746774139086,2.55218451866119,0.010704980840478,0.0292066704038007,"Up at 48 hpf"
"Montipora_capitata_HIv3___RNAseq.g7234.t1",8.36895269026709,0.102247254990422,0.988991882814272,0.103385332849717,0.917657152456,0.960715837654683,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g26739.t1",25.3482720521536,3.02402041685734,1.41638225833776,2.13503127355342,0.0327584556750932,0.0750840902199467,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g23054.t1",10.6684488767677,0.0247092236722645,0.673271868105057,0.0367002170190318,0.970724035604884,0.987176926646545,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g8206.t1",21.2632435260268,0.628926434539686,2.15380650949225,0.292006933662742,0.770281322607924,0.858991534843255,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g36841.t1",12.6785633460611,3.00003222230383,1.2955615565548,2.31562306485971,0.0205788583773518,0.0508861916518034,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g30231.t1",19.1869446241678,3.48778869813035,1.03129643018877,3.3819458654501,0.000719743267241603,0.0027397319561943,"Up at 48 hpf"
"Montipora_capitata_HIv3___RNAseq.g15942.t1",12.6270920726237,-2.28908494064285,1.19123158583472,-1.92161202562375,0.0546545942911437,0.115061676933262,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g36999.t1",36.531167648161,8.78426221794448,1.13385344790394,7.74726419378381,9.38934740727716e-15,2.87969794608586e-13,"Up at 48 hpf"
"Montipora_capitata_HIv3___RNAseq.g47604.t1",2.59978753639154,6.01010677325872,3.75857815813692,1.59903732751905,0.109812308792127,0.202839215696561,"Not significant"
"Montipora_capitata_HIv3___TS.g7970.t2",10.3054055693763,-0.33382547947277,2.01926927424355,-0.1653199420854,0.868692163268664,0.928097655881275,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g19909.t1",3.91190316809618,1.37990859402534,2.64038187048653,0.522617053786644,0.601240770454634,0.723360782485955,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g9512.t1",68.9256603807535,4.97624086754388,1.09597672216804,4.54046218947059,5.61310447591121e-06,3.50537830263595e-05,"Up at 48 hpf"
"Montipora_capitata_HIv3___RNAseq.g19968.t1",3.83781131824333,1.29162243401249,3.45179352411015,0.374188787652199,0.708263865249528,0.811496347506605,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g14916.t1",4.29458412170812,5.97680088573984,1.36169994671876,4.38922018036495,1.13757848336056e-05,6.73415792141319e-05,"Up at 48 hpf"
"Montipora_capitata_HIv3___TS.g38124.t1",8.56351432431827,2.82542066918419,2.03964973300134,1.38524797835097,0.165976654661887,0.281118594089847,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g9640.t1",40.9147648568196,2.35813034926973,1.01182151295774,2.33057937498926,0.019775550090019,0.0492005391391369,"Up at 48 hpf"
"Montipora_capitata_HIv3___RNAseq.g37069.t1",41.5015153845428,-2.86799192498424,0.544030440739809,-5.27174898721504,1.35129807548049e-07,1.18036986502866e-06,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g21730.t1",71.6503555414665,9.881660827454,1.51262596390578,6.5327854097773,6.45576116906346e-11,1.03431357635692e-09,"Up at 48 hpf"
"Montipora_capitata_HIv3___RNAseq.g12823.t1",11.1507633115812,-2.58098006842463,1.33268013707984,-1.93668382728361,0.0527840038891877,0.111824226834297,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g22595.t1",10.1195199861912,0.359867247264801,1.07189444962907,0.335730115394603,0.737074393835428,0.833143292248048,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g48200.t1",10.7089893434889,-1.90970960502051,0.758827474824511,-2.51665848744097,0.0118473603002916,0.0317195269296581,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g13270.t1",2.44766834845894,-5.87234014120289,4.34927566799998,-1.35018807485783,0.176955662390226,0.295058449146008,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g35627.t1",31.854012110539,1.27807144411048,0.896382040361374,1.42581107894043,0.15392288206868,0.26459945972696,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g35286.t1",4.25288170980453,-0.865474193761589,1.94389005443572,-0.445227955041326,0.656155026419593,0.768656931034278,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g45415.t1",31.5858540264095,3.91485557993372,1.44357804189972,2.7119112831488,0.00668964944578858,0.0193618524522471,"Up at 48 hpf"
"Montipora_capitata_HIv3___RNAseq.g44048.t1",3.73439761647774,4.54974856615788,2.98975209868549,1.52178120993987,0.128063911147187,0.228780063813892,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g6581.t1",19.2047426423088,-0.618488564258534,0.527858588367057,-1.17169366547932,0.241320067161438,0.373860354208892,"Not significant"
"Montipora_capitata_HIv3___TS.g23217.t1",38.5466768947661,0.517388354461114,0.530860332038463,0.974622369078478,0.329747613523979,0.47104712320792,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g509.t1",20.6759784801042,-1.22774468034534,0.562388668660733,-2.1830892917332,0.0290292350073804,0.0680212077143591,"Not significant"
