"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation"
"Montipora_capitata_HIv3___RNAseq.g23056.t1",58.3173066613476,-1.20725400708893,0.360981530938269,-3.34436502596412,0.000824711485495732,0.00558243117040734,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g22956.t1",5.3801660163895,-3.69690509813683,1.05549045757015,-3.50254715390558,0.000460832206675261,0.0034347902916478,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g11611.t1",3.70221785944641,0.173827525183763,2.56999303199052,0.0676373527165286,0.94607432030161,0.987727927217268,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g7234.t1",8.36895269026709,-0.013686844280268,0.996565695686028,-0.0137340110536778,0.989042189106094,0.993535404026857,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g26739.t1",25.3482720521536,0.706920625019075,1.43329697649466,0.493212946522747,0.621862131034911,0.855210071215937,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g23054.t1",10.6684488767677,0.668337294001596,0.664491334967081,1.00578782420798,0.314517645539019,0.560638267585579,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g8206.t1",21.2632435260268,1.81015896510204,2.14932353810781,0.842199386461679,0.399676357178355,0.652107225775717,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g36841.t1",12.6785633460611,0.524907847625716,1.357632021285,0.386634846111607,0.699026556937293,0.911791494527676,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g30231.t1",19.1869446241678,1.21927266985945,1.05131707451939,1.15975731718886,0.246147626564197,0.478237030941777,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g15942.t1",12.6270920726237,-0.789408719638307,1.16511292382194,-0.67753837718047,0.498064429238577,0.750089583033986,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g36999.t1",36.531167648161,6.00263528665584,1.1530771940449,5.2057531947181,1.93211302301093e-07,4.00525304569252e-06,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g47604.t1",2.59978753639154,0.173763425238293,3.88919819164119,0.0446784701308749,0.964363594904734,NA,"Not significant"
"Montipora_capitata_HIv3___TS.g7970.t2",10.3054055693763,-1.00575549725313,2.0285451976782,-0.495801374504388,0.620034555023113,0.854006692905296,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g19909.t1",3.91190316809618,-3.88133565044061,2.81962424540691,-1.37654357908264,0.168653404991846,0.368906718508596,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g9512.t1",68.9256603807535,0.231540699492839,1.14284907608306,0.202599542090377,0.839448047938365,0.987727927217268,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g19968.t1",3.83781131824333,-2.46863177664335,3.55813050675538,-0.693800233565483,0.487807496134909,0.738670832643877,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g14916.t1",4.29458412170812,0.173887482634739,1.68900855036354,0.102952399262462,0.918000750009622,0.987727927217268,"Not significant"
"Montipora_capitata_HIv3___TS.g38124.t1",8.56351432431827,-1.25614501246931,2.12717339686754,-0.590523092437642,0.554840008654591,0.801867282971552,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g9640.t1",40.9147648568196,2.23167840628739,1.01320811668391,2.20258638826479,0.0276239141692121,0.0982548030982276,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g37069.t1",41.5015153845428,-0.507942553050786,0.510974572195749,-0.994066203466968,0.320190637680358,0.567158201819088,"Not significant"
