"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation"
"Montipora_capitata_HIv3___RNAseq.g23056.t1",58.3173066613476,-0.117545050770515,0.349858751381122,-0.335978592236117,0.736887009979267,0.999813252103052,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g22956.t1",5.3801660163895,-0.630474203672778,0.799573610980841,-0.788513021208106,0.430396685125897,0.999813252103052,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g11611.t1",3.70221785944641,1.50160185332277,2.5573055123209,0.587181252333041,0.557081982116352,0.999813252103052,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g7234.t1",8.36895269026709,-0.0612192320440905,0.994068945481437,-0.0615844930297481,0.950893726269896,0.999813252103052,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g26739.t1",25.3482720521536,-0.424562002699802,1.45231346309872,-0.292334963138011,0.770030529035615,0.999813252103052,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g23054.t1",10.6684488767677,0.254300472764622,0.670715915199648,0.379147813555201,0.704578102121202,0.999813252103052,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g8206.t1",21.2632435260268,-0.382559397564632,2.16487431535432,-0.176712058917849,0.859734568301936,0.999813252103052,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g36841.t1",12.6785633460611,-1.3707264457631,1.51293554788032,-0.906004520604686,0.364933459711735,0.999813252103052,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g30231.t1",19.1869446241678,0.45108860744606,1.06360012916998,0.424114848310599,0.671482057229937,0.999813252103052,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g15942.t1",12.6270920726237,0.355132015493955,1.1530328456213,0.3079981778859,0.758083718827272,0.999813252103052,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g36999.t1",36.531167648161,0.0111245744360462,1.52323362127693,0.00730326213960567,0.994172891696057,0.999813252103052,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g47604.t1",2.59978753639154,0.0110178260829939,3.88919819164118,0.00283292996141823,0.99773965194535,NA,"Not significant"
"Montipora_capitata_HIv3___TS.g7970.t2",10.3054055693763,0.191358273197369,2.01669155317396,0.0948872289846214,0.924404400541225,0.999813252103052,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g19909.t1",3.91190316809618,0.887350103956031,2.64634182267074,0.335311975329211,0.737389761111691,0.999813252103052,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g9512.t1",68.9256603807535,0.078360457012666,1.14242269048561,0.0685914746488072,0.945314805129852,0.999813252103052,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g19968.t1",3.83781131824333,0.417665476171908,3.45859702227119,0.120761532344591,0.903879919795557,0.999813252103052,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g14916.t1",4.29458412170812,0.0111408846845632,1.68900855036354,0.0065961091091962,0.994737104544013,0.999813252103052,"Not significant"
"Montipora_capitata_HIv3___TS.g38124.t1",8.56351432431827,0.471402230743393,2.06026530398431,0.228806566723109,0.8190192626691,0.999813252103052,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g9640.t1",40.9147648568196,1.4549292985362,1.01623322944132,1.43168837269379,0.152233025480058,0.849925263197972,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g37069.t1",41.5015153845428,0.141727679216995,0.506239947878272,0.279961468491369,0.779507066906181,0.999813252103052,"Not significant"
"Montipora_capitata_HIv3___TS.g21730.t1",71.6503555414665,0.0110915198297662,1.82369466999869,0.00608189518356937,0.995147379648586,0.999813252103052,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g12823.t1",11.1507633115812,-1.54989912179111,1.31954390924943,-1.17457184329145,0.240166053579686,0.999813252103052,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g22595.t1",10.1195199861912,-0.541047999122586,1.08383367613354,-0.49919836505977,0.617639646262831,0.999813252103052,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g48200.t1",10.7089893434889,-0.439281033158683,0.727781597530142,-0.603589091355789,0.546116867170894,0.999813252103052,"Not significant"
"Montipora_capitata_HIv3___TS.g13270.t1",2.44766834845894,-5.694316051,4.34927566799998,-1.30925618095358,0.190447587365984,NA,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g35627.t1",31.854012110539,-0.34603419124992,0.912434960797474,-0.379242582887753,0.704507732615724,0.999813252103052,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g35286.t1",4.25288170980453,1.02870571807709,1.90589572167917,0.539749214175664,0.589369995074469,0.999813252103052,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g45415.t1",31.5858540264095,-0.415185388671718,1.48844687132762,-0.278938668668363,0.780291892490195,0.999813252103052,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g44048.t1",3.73439761647774,4.98217504358217,2.98583883435567,1.66860146175883,0.0951963890019736,0.672867101645195,"Not significant"
"Montipora_capitata_HIv3___RNAseq.g6581.t1",19.2047426423088,-0.110099744481697,0.521675634168474,-0.211050195313782,0.832848103181351,0.999813252103052,"Not significant"
"Montipora_capitata_HIv3___TS.g23217.t1",38.5466768947661,-0.166561751449057,0.538398954949235,-0.309364923386158,0.75704394959802,0.999813252103052,"Not significant"
