"","X.1","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","X","gene","moduleColor","hpf_1","hpf_4","hpf_9","hpf_14","hpf_22","hpf_28","hpf_48","hpf_72","hpf_1.1","hpf_4.1","hpf_9.1","hpf_14.1","hpf_22.1","hpf_28.1","hpf_48.1","hpf_72.1","category","GOs","Term","Annotated","Significant","Expected","Fisher","ontology","sig.prop"
"1",6,"Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g18328.t1",-0.866300626080087,0.00539175919510709,0.0789562146617801,155,-23.85,"2 17","454 473",16,"68.75%","93.75%","V89","V89","magenta",-0.412899232433234,-0.27742749978768,-0.409243247713135,-0.218544570591327,0.279766311156446,0.150864432596573,0.441828082429031,0.445655724343325,0.0188407266565891,0.124224069313097,0.0200278214331771,0.229487227708405,0.120953343775821,0.409827663169313,0.0113505762698505,0.0105804074775259,"ZGA2","GO:0008152","metabolic process",571,267,280.46,0.03522,"Biological Processes",0.467600700525394
"2",6,"Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g18328.t1",-0.866300626080087,0.00539175919510709,0.0789562146617801,155,-23.85,"2 17","454 473",16,"68.75%","93.75%","V89","V89","magenta",-0.412899232433234,-0.27742749978768,-0.409243247713135,-0.218544570591327,0.279766311156446,0.150864432596573,0.441828082429031,0.445655724343325,0.0188407266565891,0.124224069313097,0.0200278214331771,0.229487227708405,0.120953343775821,0.409827663169313,0.0113505762698505,0.0105804074775259,"ZGA2","GO:0044237","cellular metabolic process",556,262,273.09,0.00283,"Biological Processes",0.471223021582734
"3",6,"Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g18328.t1",-0.866300626080087,0.00539175919510709,0.0789562146617801,155,-23.85,"2 17","454 473",16,"68.75%","93.75%","V89","V89","magenta",-0.412899232433234,-0.27742749978768,-0.409243247713135,-0.218544570591327,0.279766311156446,0.150864432596573,0.441828082429031,0.445655724343325,0.0188407266565891,0.124224069313097,0.0200278214331771,0.229487227708405,0.120953343775821,0.409827663169313,0.0113505762698505,0.0105804074775259,"ZGA2","GO:0044248","cellular catabolic process",147,80,72.2,0.00062,"Biological Processes",0.54421768707483
"4",6,"Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g18328.t1",-0.866300626080087,0.00539175919510709,0.0789562146617801,155,-23.85,"2 17","454 473",16,"68.75%","93.75%","V89","V89","magenta",-0.412899232433234,-0.27742749978768,-0.409243247713135,-0.218544570591327,0.279766311156446,0.150864432596573,0.441828082429031,0.445655724343325,0.0188407266565891,0.124224069313097,0.0200278214331771,0.229487227708405,0.120953343775821,0.409827663169313,0.0113505762698505,0.0105804074775259,"ZGA2","GO:0048731","system development",275,124,135.07,0.03437,"Biological Processes",0.450909090909091
"5",12,"Montipora_capitata_HIv3___Scaffold_8_503090","Montipora_capitata_HIv3___RNAseq.g35211.t1",0.948667126644882,0.000325277986171039,0.0361623102751619,144,-20.3,"2 20","49 73",20,"70.00%","70.00%","V143","V143","magenta",-0.353835324702503,-0.404648971615591,-0.418973435253201,-0.142786130696945,0.244059115637678,0.239533280709646,0.425642471586817,0.411008994334099,0.0469490930081773,0.0216067240976694,0.0169977209169082,0.435631315837484,0.178257906581346,0.186696997999411,0.0151495887328102,0.0194469788848081,"ZGA2","GO:0008152","metabolic process",571,267,280.46,0.03522,"Biological Processes",0.467600700525394
"6",12,"Montipora_capitata_HIv3___Scaffold_8_503090","Montipora_capitata_HIv3___RNAseq.g35211.t1",0.948667126644882,0.000325277986171039,0.0361623102751619,144,-20.3,"2 20","49 73",20,"70.00%","70.00%","V143","V143","magenta",-0.353835324702503,-0.404648971615591,-0.418973435253201,-0.142786130696945,0.244059115637678,0.239533280709646,0.425642471586817,0.411008994334099,0.0469490930081773,0.0216067240976694,0.0169977209169082,0.435631315837484,0.178257906581346,0.186696997999411,0.0151495887328102,0.0194469788848081,"ZGA2","GO:0019538","protein metabolic process",317,145,155.7,0.03648,"Biological Processes",0.457413249211356
"7",12,"Montipora_capitata_HIv3___Scaffold_8_503090","Montipora_capitata_HIv3___RNAseq.g35211.t1",0.948667126644882,0.000325277986171039,0.0361623102751619,144,-20.3,"2 20","49 73",20,"70.00%","70.00%","V143","V143","magenta",-0.353835324702503,-0.404648971615591,-0.418973435253201,-0.142786130696945,0.244059115637678,0.239533280709646,0.425642471586817,0.411008994334099,0.0469490930081773,0.0216067240976694,0.0169977209169082,0.435631315837484,0.178257906581346,0.186696997999411,0.0151495887328102,0.0194469788848081,"ZGA2","GO:0044237","cellular metabolic process",556,262,273.09,0.00283,"Biological Processes",0.471223021582734
"8",13,"Montipora_capitata_HIv3___Scaffold_11_742252","Montipora_capitata_HIv3___RNAseq.g44432.t1",-0.891092935520778,0.00297127354198949,0.0645121271406515,172,-22.93,"2 17","521 538",15,"93.33%","93.33%","V170","V170","pink",-0.375772515037604,-0.458952064518762,0.0424980400832496,-0.10287170376355,0.00477933629502004,0.0274570724372251,0.460055184621328,0.402806649883094,0.0340488936121671,0.00823825852209373,0.817357816280503,0.575296967690355,0.979288882362787,0.881420297852763,0.00806548340858556,0.0222680879813953,"ZGA2","GO:0008152","metabolic process",571,267,280.46,0.03522,"Biological Processes",0.467600700525394
"9",13,"Montipora_capitata_HIv3___Scaffold_11_742252","Montipora_capitata_HIv3___RNAseq.g44432.t1",-0.891092935520778,0.00297127354198949,0.0645121271406515,172,-22.93,"2 17","521 538",15,"93.33%","93.33%","V170","V170","pink",-0.375772515037604,-0.458952064518762,0.0424980400832496,-0.10287170376355,0.00477933629502004,0.0274570724372251,0.460055184621328,0.402806649883094,0.0340488936121671,0.00823825852209373,0.817357816280503,0.575296967690355,0.979288882362787,0.881420297852763,0.00806548340858556,0.0222680879813953,"ZGA2","GO:0019538","protein metabolic process",317,145,155.7,0.03648,"Biological Processes",0.457413249211356
"10",13,"Montipora_capitata_HIv3___Scaffold_11_742252","Montipora_capitata_HIv3___RNAseq.g44432.t1",-0.891092935520778,0.00297127354198949,0.0645121271406515,172,-22.93,"2 17","521 538",15,"93.33%","93.33%","V170","V170","pink",-0.375772515037604,-0.458952064518762,0.0424980400832496,-0.10287170376355,0.00477933629502004,0.0274570724372251,0.460055184621328,0.402806649883094,0.0340488936121671,0.00823825852209373,0.817357816280503,0.575296967690355,0.979288882362787,0.881420297852763,0.00806548340858556,0.0222680879813953,"ZGA2","GO:0044237","cellular metabolic process",556,262,273.09,0.00283,"Biological Processes",0.471223021582734
