"","X.1","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","X","gene","moduleColor","hpf_1","hpf_4","hpf_9","hpf_14","hpf_22","hpf_28","hpf_48","hpf_72","hpf_1.1","hpf_4.1","hpf_9.1","hpf_14.1","hpf_22.1","hpf_28.1","hpf_48.1","hpf_72.1","category","GOs","Term","Annotated","Significant","Expected","Fisher","ontology","sig.prop"
"1",79,"Montipora_capitata_HIv3___Scaffold_2_123667","Montipora_capitata_HIv3___RNAseq.g5535.t1b",-0.86047354810064,0.00609984951161835,0.0827412778211663,157,-20.68,"2 20","633 660",21,"71.43%","80.95%","V556","V556","green",0.451484355573567,0.307320855625622,0.0648327743112732,0.209962611772138,-0.32262154363122,0.00971360231710967,-0.0895900695311179,-0.631102586437372,0.0094925139713299,0.0870833105025005,0.724441335284763,0.248751991797254,0.0717162979843318,0.957920423843864,0.625821101619886,0.000107608778510315,"Maternal","GO:0001933","negative regulation of protein phosphorylation",26,7,3.79,0.01183,"Biological Processes",0.269230769230769
"2",79,"Montipora_capitata_HIv3___Scaffold_2_123667","Montipora_capitata_HIv3___RNAseq.g5535.t1b",-0.86047354810064,0.00609984951161835,0.0827412778211663,157,-20.68,"2 20","633 660",21,"71.43%","80.95%","V556","V556","green",0.451484355573567,0.307320855625622,0.0648327743112732,0.209962611772138,-0.32262154363122,0.00971360231710967,-0.0895900695311179,-0.631102586437372,0.0094925139713299,0.0870833105025005,0.724441335284763,0.248751991797254,0.0717162979843318,0.957920423843864,0.625821101619886,0.000107608778510315,"Maternal","GO:0007165","signal transduction",266,43,38.75,0.0499,"Biological Processes",0.161654135338346
"3",93,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g41624.t1",-0.735418045469864,0.0376020020068181,0.175166275371566,162,-21.92,"2 23","511 534",21,"57.14%","85.71%","V651","V651","green",0.346661206744832,0.216408197782862,0.147681935727297,0.298625563672032,-0.116493428589037,-0.0956476424491071,-0.358742052559834,-0.438493780329044,0.0519262820279661,0.234185865509082,0.419888535249558,0.0968742519467811,0.525470479341421,0.60255173666138,0.0437698847275677,0.012059440456724,"Maternal","GO:0044249","cellular biosynthetic process",381,66,55.51,0.04268,"Biological Processes",0.173228346456693
"4",93,"Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g41624.t1",-0.735418045469864,0.0376020020068181,0.175166275371566,162,-21.92,"2 23","511 534",21,"57.14%","85.71%","V651","V651","green",0.346661206744832,0.216408197782862,0.147681935727297,0.298625563672032,-0.116493428589037,-0.0956476424491071,-0.358742052559834,-0.438493780329044,0.0519262820279661,0.234185865509082,0.419888535249558,0.0968742519467811,0.525470479341421,0.60255173666138,0.0437698847275677,0.012059440456724,"Maternal","GO:0048534","hematopoietic or lymphoid organ development",34,9,4.95,0.0262,"Biological Processes",0.264705882352941
"5",95,"Montipora_capitata_HIv3___Scaffold_8_483169","Montipora_capitata_HIv3___RNAseq.g4335.t3",-0.901553332325735,0.00221264934341623,0.0589596265985603,145,-20.15,"2 10","497 519",8,"100.00%","100.00%","V686","V686","green",0.390424293952414,0.274847834877352,0.345721060070284,0.250767342422646,-0.18677385564098,-0.217748074817843,-0.469193354530859,-0.388045246333015,0.027159506631136,0.127907044547709,0.0526084394181286,0.166250649300913,0.306043587691917,0.23123150287201,0.00674885775188884,0.0281932124899263,"Maternal","GO:0007283","spermatogenesis",36,9,5.25,0.00831,"Biological Processes",0.25
"6",95,"Montipora_capitata_HIv3___Scaffold_8_483169","Montipora_capitata_HIv3___RNAseq.g4335.t3",-0.901553332325735,0.00221264934341623,0.0589596265985603,145,-20.15,"2 10","497 519",8,"100.00%","100.00%","V686","V686","green",0.390424293952414,0.274847834877352,0.345721060070284,0.250767342422646,-0.18677385564098,-0.217748074817843,-0.469193354530859,-0.388045246333015,0.027159506631136,0.127907044547709,0.0526084394181286,0.166250649300913,0.306043587691917,0.23123150287201,0.00674885775188884,0.0281932124899263,"Maternal","GO:0007507","heart development",48,10,6.99,0.01879,"Biological Processes",0.208333333333333
"7",95,"Montipora_capitata_HIv3___Scaffold_8_483169","Montipora_capitata_HIv3___RNAseq.g4335.t3",-0.901553332325735,0.00221264934341623,0.0589596265985603,145,-20.15,"2 10","497 519",8,"100.00%","100.00%","V686","V686","green",0.390424293952414,0.274847834877352,0.345721060070284,0.250767342422646,-0.18677385564098,-0.217748074817843,-0.469193354530859,-0.388045246333015,0.027159506631136,0.127907044547709,0.0526084394181286,0.166250649300913,0.306043587691917,0.23123150287201,0.00674885775188884,0.0281932124899263,"Maternal","GO:0022412","cellular process involved in reproduction in multic...",84,16,12.24,0.01849,"Biological Processes",0.19047619047619
"8",95,"Montipora_capitata_HIv3___Scaffold_8_483169","Montipora_capitata_HIv3___RNAseq.g4335.t3",-0.901553332325735,0.00221264934341623,0.0589596265985603,145,-20.15,"2 10","497 519",8,"100.00%","100.00%","V686","V686","green",0.390424293952414,0.274847834877352,0.345721060070284,0.250767342422646,-0.18677385564098,-0.217748074817843,-0.469193354530859,-0.388045246333015,0.027159506631136,0.127907044547709,0.0526084394181286,0.166250649300913,0.306043587691917,0.23123150287201,0.00674885775188884,0.0281932124899263,"Maternal","GO:0044703","multi-organism reproductive process",101,18,14.72,0.02992,"Biological Processes",0.178217821782178
"9",122,"Montipora_capitata_HIv3___Scaffold_2_123667","Montipora_capitata_HIv3___RNAseq.40944_t",-0.807930856388662,0.0152601526485008,0.117907793137539,155,-20.62,"2 24","320 344",22,"50.00%","81.82%","V988","V988","green",0.420992349193384,0.221409787948847,0.445793117640979,0.024969116253908,0.0321543121832676,-0.107595631236311,-0.46506829927318,-0.572654752710894,0.0164194300737411,0.223286146215633,0.010553603113341,0.892099594103831,0.861315015427474,0.557779564782441,0.00731854061370417,0.000614515376064703,"Maternal","GO:0007165","signal transduction",266,43,38.75,0.0499,"Biological Processes",0.161654135338346
"10",122,"Montipora_capitata_HIv3___Scaffold_2_123667","Montipora_capitata_HIv3___RNAseq.40944_t",-0.807930856388662,0.0152601526485008,0.117907793137539,155,-20.62,"2 24","320 344",22,"50.00%","81.82%","V988","V988","green",0.420992349193384,0.221409787948847,0.445793117640979,0.024969116253908,0.0321543121832676,-0.107595631236311,-0.46506829927318,-0.572654752710894,0.0164194300737411,0.223286146215633,0.010553603113341,0.892099594103831,0.861315015427474,0.557779564782441,0.00731854061370417,0.000614515376064703,"Maternal","GO:0044249","cellular biosynthetic process",381,66,55.51,0.04268,"Biological Processes",0.173228346456693
