"","X.1","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","X","gene","moduleColor","hpf_1","hpf_4","hpf_9","hpf_14","hpf_22","hpf_28","hpf_48","hpf_72","hpf_1.1","hpf_4.1","hpf_9.1","hpf_14.1","hpf_22.1","hpf_28.1","hpf_48.1","hpf_72.1","category","GOs","Term","Annotated","Significant","Expected","Fisher","ontology","sig.prop"
"1",192,"Montipora_capitata_HIv3___Scaffold_11_779141","Montipora_capitata_HIv3___RNAseq.g6799.t1",0.74023650714294,0.0357265625974726,0.1710888968611,188,-22.26,"2 23","104 127",21,"90.48%","90.48%","V1619","V1619","green",0.368888964640725,0.395309881818513,0.435200583117014,0.159248742530316,-0.278274202370117,-0.36010707558158,-0.388581923406797,-0.331684970748074,0.0377423978135759,0.0251338726975557,0.0127957333664169,0.383983121130423,0.123032518496414,0.0429168222767726,0.0279572594242669,0.0636626146900355,"Maternal","GO:0032682","negative regulation of chemokine production",1,1,0.05,0.032,"Biological Processes",1
"2",192,"Montipora_capitata_HIv3___Scaffold_11_779141","Montipora_capitata_HIv3___RNAseq.g6799.t1",0.74023650714294,0.0357265625974726,0.1710888968611,188,-22.26,"2 23","104 127",21,"90.48%","90.48%","V1619","V1619","green",0.368888964640725,0.395309881818513,0.435200583117014,0.159248742530316,-0.278274202370117,-0.36010707558158,-0.388581923406797,-0.331684970748074,0.0377423978135759,0.0251338726975557,0.0127957333664169,0.383983121130423,0.123032518496414,0.0429168222767726,0.0279572594242669,0.0636626146900355,"Maternal","GO:0050680","negative regulation of epithelial cell proliferatio...",9,2,0.43,0.031,"Biological Processes",0.222222222222222
"3",192,"Montipora_capitata_HIv3___Scaffold_11_779141","Montipora_capitata_HIv3___RNAseq.g6799.t1",0.74023650714294,0.0357265625974726,0.1710888968611,188,-22.26,"2 23","104 127",21,"90.48%","90.48%","V1619","V1619","green",0.368888964640725,0.395309881818513,0.435200583117014,0.159248742530316,-0.278274202370117,-0.36010707558158,-0.388581923406797,-0.331684970748074,0.0377423978135759,0.0251338726975557,0.0127957333664169,0.383983121130423,0.123032518496414,0.0429168222767726,0.0279572594242669,0.0636626146900355,"Maternal","GO:0070317","negative regulation of G0 to G1 transition",1,1,0.05,0.032,"Biological Processes",1
"4",193,"Montipora_capitata_HIv3___Scaffold_11_787538","Montipora_capitata_HIv3___RNAseq.g6799.t1",0.74023650714294,0.0357265625974726,0.1710888968611,188,-22.26,"2 23","104 127",21,"90.48%","90.48%","V1619","V1619","green",0.368888964640725,0.395309881818513,0.435200583117014,0.159248742530316,-0.278274202370117,-0.36010707558158,-0.388581923406797,-0.331684970748074,0.0377423978135759,0.0251338726975557,0.0127957333664169,0.383983121130423,0.123032518496414,0.0429168222767726,0.0279572594242669,0.0636626146900355,"Maternal","GO:0032682","negative regulation of chemokine production",1,1,0.05,0.032,"Biological Processes",1
"5",193,"Montipora_capitata_HIv3___Scaffold_11_787538","Montipora_capitata_HIv3___RNAseq.g6799.t1",0.74023650714294,0.0357265625974726,0.1710888968611,188,-22.26,"2 23","104 127",21,"90.48%","90.48%","V1619","V1619","green",0.368888964640725,0.395309881818513,0.435200583117014,0.159248742530316,-0.278274202370117,-0.36010707558158,-0.388581923406797,-0.331684970748074,0.0377423978135759,0.0251338726975557,0.0127957333664169,0.383983121130423,0.123032518496414,0.0429168222767726,0.0279572594242669,0.0636626146900355,"Maternal","GO:0050680","negative regulation of epithelial cell proliferatio...",9,2,0.43,0.031,"Biological Processes",0.222222222222222
"6",193,"Montipora_capitata_HIv3___Scaffold_11_787538","Montipora_capitata_HIv3___RNAseq.g6799.t1",0.74023650714294,0.0357265625974726,0.1710888968611,188,-22.26,"2 23","104 127",21,"90.48%","90.48%","V1619","V1619","green",0.368888964640725,0.395309881818513,0.435200583117014,0.159248742530316,-0.278274202370117,-0.36010707558158,-0.388581923406797,-0.331684970748074,0.0377423978135759,0.0251338726975557,0.0127957333664169,0.383983121130423,0.123032518496414,0.0429168222767726,0.0279572594242669,0.0636626146900355,"Maternal","GO:0070317","negative regulation of G0 to G1 transition",1,1,0.05,0.032,"Biological Processes",1
"7",194,"Montipora_capitata_HIv3___Scaffold_11_807462","Montipora_capitata_HIv3___RNAseq.g6799.t1",0.74023650714294,0.0357265625974726,0.1710888968611,188,-22.26,"2 23","104 127",21,"90.48%","90.48%","V1619","V1619","green",0.368888964640725,0.395309881818513,0.435200583117014,0.159248742530316,-0.278274202370117,-0.36010707558158,-0.388581923406797,-0.331684970748074,0.0377423978135759,0.0251338726975557,0.0127957333664169,0.383983121130423,0.123032518496414,0.0429168222767726,0.0279572594242669,0.0636626146900355,"Maternal","GO:0032682","negative regulation of chemokine production",1,1,0.05,0.032,"Biological Processes",1
"8",194,"Montipora_capitata_HIv3___Scaffold_11_807462","Montipora_capitata_HIv3___RNAseq.g6799.t1",0.74023650714294,0.0357265625974726,0.1710888968611,188,-22.26,"2 23","104 127",21,"90.48%","90.48%","V1619","V1619","green",0.368888964640725,0.395309881818513,0.435200583117014,0.159248742530316,-0.278274202370117,-0.36010707558158,-0.388581923406797,-0.331684970748074,0.0377423978135759,0.0251338726975557,0.0127957333664169,0.383983121130423,0.123032518496414,0.0429168222767726,0.0279572594242669,0.0636626146900355,"Maternal","GO:0050680","negative regulation of epithelial cell proliferatio...",9,2,0.43,0.031,"Biological Processes",0.222222222222222
"9",194,"Montipora_capitata_HIv3___Scaffold_11_807462","Montipora_capitata_HIv3___RNAseq.g6799.t1",0.74023650714294,0.0357265625974726,0.1710888968611,188,-22.26,"2 23","104 127",21,"90.48%","90.48%","V1619","V1619","green",0.368888964640725,0.395309881818513,0.435200583117014,0.159248742530316,-0.278274202370117,-0.36010707558158,-0.388581923406797,-0.331684970748074,0.0377423978135759,0.0251338726975557,0.0127957333664169,0.383983121130423,0.123032518496414,0.0429168222767726,0.0279572594242669,0.0636626146900355,"Maternal","GO:0070317","negative regulation of G0 to G1 transition",1,1,0.05,0.032,"Biological Processes",1
"10",284,"Montipora_capitata_HIv3___Scaffold_9_606515","Montipora_capitata_HIv3___RNAseq.g23761.t1",0.860839429794345,0.00605373389379431,0.0825021190684385,158,-20.48,"2 19","492 515",17,"64.71%","88.24%","V2517","V2517","green",0.459105476237544,0.292247384765024,0.235155596473735,0.366681924663894,-0.400879759281224,-0.305105961092439,-0.320921464590252,-0.326283197176283,0.00821404415034141,0.104571232393492,0.195122563933484,0.0389928173340408,0.0229775857421579,0.0895021134060543,0.0733114734738411,0.0683722877964932,"Maternal","GO:0046039","GTP metabolic process",1,1,0.05,0.032,"Biological Processes",1
"11",320,"Montipora_capitata_HIv3___Scaffold_10_721713","Montipora_capitata_HIv3___RNAseq.g26687.t1",0.7592951845369,0.0288741862746246,0.155248997733122,153,-26.55,"2 20","50 69",18,"66.67%","83.33%","V2937","V2937","lightgreen",0.218563307925527,0.0999344538755422,0.21902376446876,0.513275503871118,0.0151677698843986,-0.134067607087138,-0.540534478244568,-0.39136271469364,0.229446301384261,0.586311774478062,0.228442114590233,0.00266208671853624,0.934334407103697,0.464449581451692,0.00140402147113478,0.0267603886291927,"Maternal","GO:0008616","queuosine biosynthetic process",1,1,0.05,0.032,"Biological Processes",1
"12",321,"Montipora_capitata_HIv3___Scaffold_11_817971","Montipora_capitata_HIv3___RNAseq.g26687.t1",0.7592951845369,0.0288741862746246,0.155248997733122,153,-26.55,"2 20","50 69",18,"66.67%","83.33%","V2937","V2937","lightgreen",0.218563307925527,0.0999344538755422,0.21902376446876,0.513275503871118,0.0151677698843986,-0.134067607087138,-0.540534478244568,-0.39136271469364,0.229446301384261,0.586311774478062,0.228442114590233,0.00266208671853624,0.934334407103697,0.464449581451692,0.00140402147113478,0.0267603886291927,"Maternal","GO:0008616","queuosine biosynthetic process",1,1,0.05,0.032,"Biological Processes",1
"13",322,"Montipora_capitata_HIv3___Scaffold_151_1064446","Montipora_capitata_HIv3___RNAseq.g26687.t1",0.7592951845369,0.0288741862746246,0.155248997733122,153,-26.55,"2 20","50 69",18,"66.67%","83.33%","V2937","V2937","lightgreen",0.218563307925527,0.0999344538755422,0.21902376446876,0.513275503871118,0.0151677698843986,-0.134067607087138,-0.540534478244568,-0.39136271469364,0.229446301384261,0.586311774478062,0.228442114590233,0.00266208671853624,0.934334407103697,0.464449581451692,0.00140402147113478,0.0267603886291927,"Maternal","GO:0008616","queuosine biosynthetic process",1,1,0.05,0.032,"Biological Processes",1
"14",381,"Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___TS.g42497.t1",0.829375230279627,0.0108834802111765,0.102759116399572,148,-23.85,"2 13","849 867",11,"72.73%","100.00%","V3632","V3632","green",0.336644326786828,0.412077482826032,0.353558058274103,0.185190164771418,-0.189182560773013,-0.24945755666316,-0.570944335041701,-0.277885580180508,0.059566168617856,0.0191023295148585,0.0471340999818947,0.310236560253927,0.299735002828115,0.168548470946437,0.000643530872231125,0.123578364208349,"Maternal","GO:0040026","positive regulation of vulval development",4,2,0.19,0.0057,"Biological Processes",0.5
"15",381,"Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___TS.g42497.t1",0.829375230279627,0.0108834802111765,0.102759116399572,148,-23.85,"2 13","849 867",11,"72.73%","100.00%","V3632","V3632","green",0.336644326786828,0.412077482826032,0.353558058274103,0.185190164771418,-0.189182560773013,-0.24945755666316,-0.570944335041701,-0.277885580180508,0.059566168617856,0.0191023295148585,0.0471340999818947,0.310236560253927,0.299735002828115,0.168548470946437,0.000643530872231125,0.123578364208349,"Maternal","GO:0046579","positive regulation of Ras protein signal transduct...",6,2,0.28,0.0137,"Biological Processes",0.333333333333333
