"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation"
"Montipora_capitata_HIv3___RNAseq.g42173.t1",17.5264370629659,5.77554348171516,1.33080049487198,4.33990181396105,1.42546393201505e-05,3.95521784469312e-05,"Up at 48 hpf"
"Montipora_capitata_HIv3___TS.g35745.t1",12.4791437759724,3.4827700770581,1.56113579061972,2.23092065276113,0.0256863854350718,0.0368065413800378,"Up at 48 hpf"
"Montipora_capitata_HIv3___RNAseq.g8204.t1",32.3655057555787,1.76745744990844,0.618881590927754,2.85588952041517,0.00429164440390788,0.00727771173301501,"Up at 48 hpf"
"Montipora_capitata_HIv3___RNAseq.g9577.t1",48.2346133288969,-1.06529800897993,0.377662623620493,-2.8207663198634,0.00479090878476609,0.00803781362709331,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g23056.t1",943.858519451177,-1.10890502656304,0.157028646807403,-7.06180081856735,1.64358471204155e-12,1.08666048910267e-11,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g22956.t1",215.992067083046,-1.94733027045227,0.210152789393218,-9.26625944901739,1.92788458165643e-20,2.41172688427707e-19,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g5416.t1",3.77642942542426,5.07339019403041,2.17916131040973,2.32813888985414,0.0199047298453011,0.0292217520785276,"Up at 48 hpf"
"Montipora_capitata_HIv3___RNAseq.g36441.t1",10.3058632257825,6.74443836552128,1.63452467258499,4.12623833622224,3.68745120331534e-05,9.51144349424566e-05,"Up at 48 hpf"
"Montipora_capitata_HIv3___RNAseq.g26541.t1",16.5831956018278,4.32129358222289,0.819212911568773,5.27493344062134,1.32804278844258e-07,5.04434659455763e-07,"Up at 48 hpf"
"Montipora_capitata_HIv3___RNAseq.g17208.t1",6.74374040977301,6.3245985232251,1.79848351018152,3.51662858592836,0.000437064899953644,0.000914327971708022,"Up at 48 hpf"
"Montipora_capitata_HIv3___TS.g23982.t1",11.2806369368791,7.81821791371661,1.57026635721181,4.97891193924498,6.39427259239899e-07,2.20432939570196e-06,"Up at 48 hpf"
"Montipora_capitata_HIv3___RNAseq.g23054.t1",340.562081432739,-1.02360837935513,0.262425014813957,-3.90057472257667,9.59646001945845e-05,0.000228571941132151,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g30231.t1",1519.77037674878,1.87644081858835,0.218782699670805,8.57673308452525,9.76057652369008e-18,1.00920481962654e-16,"Up at 48 hpf"
"Montipora_capitata_HIv3___RNAseq.g18748.t1",7.30722961654599,6.03820755584536,1.70393069967944,3.54369315429397,0.000394564169512212,0.000832952920379461,"Up at 48 hpf"
"Montipora_capitata_HIv3___RNAseq.g41943.t1",10.9132847609596,5.51300759917121,1.38179861388942,3.98973305064584,6.61476989446317e-05,0.000162975266713152,"Up at 48 hpf"
"Montipora_capitata_HIv3___RNAseq.g15942.t1",1037.30146840903,-1.10682616392874,0.115243014672328,-9.60427985223912,7.6692154754837e-22,1.06815454736696e-20,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g34166.t1",13.5792469487782,7.46105184581653,1.66157595267983,4.49034654948104,7.11073872390652e-06,2.07809021262251e-05,"Up at 48 hpf"
"Montipora_capitata_HIv3___RNAseq.g36999.t1",2339.10951498432,8.77564912534623,0.394452487724501,22.2476708816587,1.18804175220662e-109,1.6483796444783e-106,"Up at 48 hpf"
"Montipora_capitata_HIv3___TS.g11490.t2",164.419216271782,1.59644085997145,0.370769398770873,4.30575140576263,1.66419865083784e-05,4.56546051120066e-05,"Up at 48 hpf"
"Montipora_capitata_HIv3___RNAseq.g41150.t1",7.97564700116661,7.04192718463478,2.46829659436828,2.85295016842862,0.00433154133155689,0.00733725479783577,"Up at 48 hpf"
"Montipora_capitata_HIv3___TS.g13272.t1",53.0515236128492,-3.64621213485973,0.608215110643763,-5.99493842071831,2.03562564341175e-09,9.71381057430412e-09,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g9512.t1",316.303273166448,1.64901873068817,0.178585670327389,9.23376846342224,2.61274203168223e-20,3.24341863237064e-19,"Up at 48 hpf"
"Montipora_capitata_HIv3___RNAseq.g41686.t1",8.16745615183818,7.61147907954389,1.76447425757537,4.31373767390809,1.6051739862495e-05,4.41559237512761e-05,"Up at 48 hpf"
"Montipora_capitata_HIv3___TS.g4789.t1",8.96494627859947,4.92567447220792,1.56256982900663,3.15229078455926,0.00161994862758009,0.00301023234450261,"Up at 48 hpf"
"Montipora_capitata_HIv3___RNAseq.g6231.t1",59.1419430471856,2.54570319434783,0.412961981667214,6.1644977197908,7.07072160042967e-10,3.55328760385856e-09,"Up at 48 hpf"
"Montipora_capitata_HIv3___RNAseq.g44557.t1",104.422408420247,6.95670099586342,0.71054438260153,9.79066356191955,1.23482813806898e-22,1.83100190630614e-21,"Up at 48 hpf"
"Montipora_capitata_HIv3___RNAseq.g24692.t1",23.8716177904726,6.36337897927979,1.18504344207184,5.36974321224421,7.88488337993446e-08,3.09541696363716e-07,"Up at 48 hpf"
"Montipora_capitata_HIv3___RNAseq.g14916.t1",99.0820793876937,11.0752612058799,1.11226345217568,9.95740818797539,2.34085633332715e-23,3.64540518354641e-22,"Up at 48 hpf"
"Montipora_capitata_HIv3___TS.g38124.t1",309.299978320745,1.66831133132508,0.202996588676395,8.21842052717744,2.06200813112788e-16,1.91218112401888e-15,"Up at 48 hpf"
"Montipora_capitata_HIv3___RNAseq.g9640.t1",732.867640288445,1.04514465889545,0.224403394569686,4.65743693806242,3.201704510801e-06,9.87384254140653e-06,"Up at 48 hpf"
"Montipora_capitata_HIv3___RNAseq.g18279.t1a",59.650780409194,8.58441696434793,1.70528587314831,5.0340046202924,4.8033808579969e-07,1.68886337709009e-06,"Up at 48 hpf"
"Montipora_capitata_HIv3___RNAseq.g2970.t1a",19.7671192523778,6.05458560810068,1.89453728331543,3.19581232917474,0.00139437775777654,0.0026259989896122,"Up at 48 hpf"
"Montipora_capitata_HIv3___RNAseq.g37069.t1",574.098265555396,-1.76928515313021,0.165117994079848,-10.7152776594089,8.6297921456662e-27,1.67630835832184e-25,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g8038.t1",23.5900729006399,5.50890750165536,0.86947368968593,6.33591052495825,2.35943689562772e-10,1.24383775697313e-09,"Up at 48 hpf"
"Montipora_capitata_HIv3___TS.g21730.t1",58.3770774224095,6.28699945620818,0.717530216374673,8.76199958236364,1.91816987021894e-18,2.09717506598759e-17,"Up at 48 hpf"
"Montipora_capitata_HIv3___RNAseq.g22595.t1",428.534141830268,-1.27166843459055,0.240043669463936,-5.29765453690336,1.17299620862155e-07,4.49705138560607e-07,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g48200.t1",380.815609549914,-1.41370422252224,0.239497480835613,-5.90279370617924,3.57397067292719e-09,1.66031223687946e-08,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g45417.t1",50.4909538521599,2.50581244703271,0.639684078149836,3.91726562005466,8.95590506566471e-05,0.000214807545191202,"Up at 48 hpf"
"Montipora_capitata_HIv3___TS.g13270.t1",97.9271947964714,-1.83344681564262,0.464153189479838,-3.95008987807949,7.81218520592771e-05,0.000189955470537525,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g35627.t1",411.946346824364,1.81728286935869,0.217343097774633,8.3613553315738,6.20017938751865e-17,5.99782957550236e-16,"Up at 48 hpf"
"Montipora_capitata_HIv3___RNAseq.g16464.t1",30.8767907167545,-1.46267285128935,0.581583673687485,-2.51498265419899,0.011903824029843,0.0183029931798172,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g14604.t1",90.0186556850376,1.51156329628616,0.41267486738025,3.6628431139553,0.000249431316851807,0.000547388738352872,"Up at 48 hpf"
