"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation"
"Montipora_capitata_HIv3___RNAseq.g42173.t1",17.5264370629659,4.76798862438825,1.33588753031115,28.2221313225257,0.000200415120072722,0.000314661889942823,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g35745.t1",12.4791437759724,4.36724557474484,1.53530825776632,20.0569358280679,0.00544800701977717,0.00724304528815694,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g8204.t1",32.3655057555787,1.17171333903434,0.621670645911642,39.9463599083671,1.28889785359481e-06,2.46647949298516e-06,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g23056.t1",943.858519451177,-1.72164645303608,0.157588311809475,218.946947736161,1.10385014736035e-43,9.15799594067155e-43,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g33892.t1",26.2669557209681,-2.95642953838772,1.02544985269507,15.6255838337821,0.0287660993824705,0.0347567007135411,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g22956.t1",215.992067083046,-2.58599440691947,0.213477278420293,437.297009535359,2.37094907579792e-90,6.65533171690984e-89,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g5416.t1",3.77642942542426,6.62275469750135,2.14904931862383,19.8939794545464,0.00580329539196867,0.00768943237088636,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g11611.t1",296.767062761122,1.37589278772871,0.333027449151274,108.903680114973,1.55005227968772e-20,6.07612986321285e-20,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g36441.t1",10.3058632257825,7.87895039588783,1.62329507843472,50.1711199353039,1.33694617807654e-08,2.95917660214342e-08,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g26541.t1",16.5831956018278,5.68106525945904,0.806625957476479,80.2691954653138,1.21392659799949e-14,3.72788567515926e-14,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g17208.t1",6.74374040977301,5.56665837297884,1.80388569992415,24.2267240498693,0.00103936202936437,0.00150711115007414,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g23982.t1",11.2806369368791,5.82369419619031,1.58665024178162,36.2832831034224,6.40930779223725e-06,1.1538766698267e-05,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g23054.t1",340.562081432739,-1.85009454357453,0.264257798770652,105.524476193179,7.77233745312147e-20,2.96961180660373e-19,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g30231.t1",1519.77037674878,2.40222095711712,0.21849994699014,373.762792979924,1.00368418984134e-76,1.95353014291297e-75,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g18748.t1",7.30722961654599,6.94487076643536,1.68809089883894,38.0750543958663,2.93222443566715e-06,5.44179766764545e-06,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g41943.t1",10.9132847609596,5.25431735272046,1.37986892745441,41.7436529608168,5.82561072540582e-07,1.14806100579066e-06,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g15942.t1",1037.30146840903,-1.32635425692321,0.114779811676724,441.759339444361,2.61163456901825e-91,7.49706368842214e-90,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g34166.t1",13.5792469487782,7.71176634749452,1.65773236361282,32.1040771788489,3.88505346167741e-05,6.52668373575268e-05,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g36999.t1",2339.10951498432,9.2215263239254,0.394322304419492,853.355038828232,5.65623011077635e-180,1.19424330969341e-177,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g11490.t2",164.419216271782,2.84887369496437,0.367649264415258,143.469106878783,9.52817244860946e-28,4.86118649334852e-27,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g17921.t1",5.37795713661498,3.91569089008667,1.59827016099861,22.395011945732,0.00217103549339102,0.00303262194596741,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g13272.t1",53.0515236128492,-3.87096692778934,0.603834415688613,76.9702514069573,5.70369381037191e-14,1.69874809928249e-13,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g9512.t1",316.303273166448,1.29830041401307,0.178439288129718,430.675069471858,6.25702406715663e-89,1.68183496535741e-87,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g41686.t1",8.16745615183818,7.35472254401598,1.76348828219585,27.6282220277057,0.000256741012312367,0.000398524242004826,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g4789.t1",8.96494627859947,4.41935948985393,1.56419503586699,26.4210416376115,0.000423444624949553,0.000642498882318133,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g6231.t1",59.1419430471856,2.10878903838339,0.413107429509787,83.7899663836848,2.31806577021145e-15,7.34705562347993e-15,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g19968.t1",330.560790363782,1.55186948782948,0.230485428346846,332.155244321077,8.11248416271959e-68,1.26673875160322e-66,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g44557.t1",104.422408420247,5.36903599131225,0.712076113064806,168.217299631935,5.96414769367537e-33,3.6105832401957e-32,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g24692.t1",23.8716177904726,5.81929770679967,1.18609143123514,66.2234759579729,8.53383577863605e-12,2.27868743660299e-11,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g14916.t1",99.0820793876937,11.0259513927196,1.11197252528331,493.606593515739,1.89843124189408e-102,6.84586523453808e-101,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g9640.t1",732.867640288445,1.41006369762083,0.223239454056591,232.809819086572,1.2551302461002e-46,1.11905538496394e-45,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g18279.t1a",59.650780409194,9.2131916035854,1.70287928827194,37.6171266813882,3.58265633879432e-06,6.59763985232271e-06,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g2970.t1a",19.7671192523778,6.5749549263158,1.88322065627797,25.0130020509667,0.000754783542994199,0.00111200526329686,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g37069.t1",574.098265555396,-2.05202315372088,0.164573903977137,401.73612151639,1.01209774252079e-82,2.31653510792051e-81,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g8038.t1",23.5900729006399,6.04556742253024,0.864908402142819,94.0779782198533,1.79469299732659e-17,6.24307185567154e-17,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g21730.t1",58.3770774224095,6.01670352367874,0.717088146149217,160.680376783636,2.30679920301146e-31,1.32160696432591e-30,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g30129.t1",182.086190405138,1.07984803909964,0.24515463002901,72.2067580234155,5.28512785097497e-13,1.49500431645322e-12,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g22595.t1",428.534141830268,-1.17446166999358,0.238021713575859,200.801871117116,7.76311201748939e-40,5.76877824161153e-39,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g48200.t1",380.815609549914,-1.1949120571005,0.237091665471459,201.934279601405,4.46870084818386e-40,3.34372204965416e-39,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g45417.t1",50.4909538521599,2.64254186054578,0.636363249290038,37.0119502631957,4.66627588276582e-06,8.50715056914952e-06,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g13270.t1",97.9271947964714,-2.44304225822552,0.467499905827159,70.7530134256938,1.04057911752244e-12,2.90081838377835e-12,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g35627.t1",411.946346824364,1.14188463378609,0.217874077400353,120.457112126914,6.15315153046999e-23,2.64275318607465e-22,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g22323.t1",6.38976316232379,3.64058317706443,3.06300462205062,15.1268902621541,0.0344068234137247,0.0411727390520609,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g14604.t1",90.0186556850376,1.30540651999602,0.411762604868638,30.1305489019487,8.98638790131321e-05,0.000145926759338217,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g12806.t1",143.287912985674,11.4906107113811,1.15046216188121,284.631578278306,1.15408212642649e-57,1.36139639342869e-56,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g32070.t2",17.0667264863515,4.43156560838403,1.5963060000157,26.5466226765641,0.000402047777359076,0.000611529864737492,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g7355.t1",244.194810832983,-3.03138927480119,0.378597833774761,319.012293833062,5.24258163604041e-65,7.58833090557921e-64,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g36074.t1",9.79700794103582,1.40344297124602,2.40441426507491,22.6184501993313,0.00198584656594087,0.00278475365250838,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g30877.t1",6.94966656918284,5.22836237440651,2.07212453854986,19.6854277648663,0.00629077457055929,0.00829911702718401,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g45415.t1",1952.60725660336,2.47581655921951,0.215135932818757,271.405880059381,7.63614337060304e-55,8.39918117739753e-54,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g1134.t1a",97.3006176314243,2.82442627122112,0.510178211303961,54.9693364598338,1.51190986575263e-09,3.56152621541226e-09,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g1134.t1b",41.7225795305043,4.02245906383836,0.522554465914389,81.964602039687,5.47227081447169e-15,1.70895557043153e-14,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g21920.t1",287.893021803807,2.63213345431932,0.295902854240779,165.826743270515,1.90238331250418e-32,1.13145014444651e-31,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g31860.t1",6.87677401733824,4.03666565128168,1.59768625339372,26.9963425934189,0.000333785535665604,0.000512246347450158,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g24414.t1",139.367234494167,3.61194145832954,0.499316495691449,294.094406602623,1.10324653426138e-59,1.38140499650941e-58,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g26226.t1",136.782454138629,5.00707579795509,0.745806144727872,71.0345485003732,9.12702321517145e-13,2.55190553133529e-12,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g7919.t1",6.8295252183116,2.65239807680228,0.936143543363943,23.4056180652116,0.00144827434412912,0.0020629855568267,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g23813.t1",6.04151488482333,6.05368020612266,1.81373689670037,30.4234933344112,7.93906251272383e-05,0.000129533242486972,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g5414.t1",53.9703047131215,-9.16468477343214,1.11925930999091,203.653619447325,1.93172534993579e-40,1.46231960304181e-39,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g18271.t1",12.1499807997969,6.38159350165948,2.02997912283427,17.9810370180111,0.0120558530817414,0.0153313281792379,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g6581.t1",792.706434719423,-1.59960172760594,0.193272155747234,183.822896022939,3.03428816619028e-36,2.03756751090772e-35,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g18328.t1",313.016429721314,2.96958981441928,0.24344996975003,374.089687679995,8.54194726551799e-77,1.6647940968254e-75,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g37009.t1b",13.1932721749468,5.42363769718781,1.30725364610777,43.8192855450431,2.31634543727227e-07,4.6943977885374e-07,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g3299.t1",76.6548378359631,2.13905347697617,0.350014078392938,67.8315760218916,4.04773927908528e-12,1.09956162012593e-11,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g22321.t1",4.92956380692038,6.20798312970697,1.76004911096846,19.2652817782686,0.00739569985504281,0.00967617901555376,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g24240.t1",41.2513503617193,8.83302800036037,1.10880191207997,220.054551152798,6.42429696353047e-44,5.34813544646821e-43,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g33553.t1",11.7984595169972,4.41683176408718,1.45794450328493,21.5397139870885,0.00304830376266961,0.00418047758321116,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g509.t1",750.911288945779,-1.69831553605742,0.159019855854474,268.431700082247,3.28726250830692e-54,3.54612986688407e-53,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g41721.t1",37.6931991188242,5.62146945172882,1.06745043135664,52.0321565866799,5.75397571937695e-09,1.30540831998354e-08,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g33810.t1",21.9005786636724,1.11639285714619,1.49424016765663,28.2488865802315,0.000198186909231389,0.000311448787782481,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g14757.t1",196.516025358723,-1.66762388823277,0.288217414472248,158.994708311675,5.22085625918061e-31,2.95895912903609e-30,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g20776.t1",20.3055586188276,5.99238001575949,1.05846529470627,113.527013957164,1.70108178461643e-21,6.92047192940086e-21,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g14984.t1",6.925970809993,6.75046513500257,1.62117909296524,21.205826765738,0.00347716560599338,0.00473585632037719,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g9532.t1",49.7345497078639,2.6926841142739,0.887113717347655,35.5052467922654,8.98590299942599e-06,1.59606020060316e-05,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g43357.t1",9.96706394570558,6.03119591127726,1.53368657888438,53.9539777566483,2.4017071652841e-09,5.5804259708838e-09,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g3356.t1",7.18475583323075,1.75244763247121,1.07945256808449,29.0372370655199,0.000142442096757484,0.000226955507913973,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g23395.t1",249.74335829729,-1.86349843891194,0.283992468381002,161.191590686926,1.80055687782852e-31,1.03456568229717e-30,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g14094.t1",1297.43411436531,2.51853888712917,0.151534161080094,701.726762185957,2.92641047858435e-147,2.96065354564279e-145,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g36857.t1",76.4876894269566,4.03306361395841,0.565037157725276,91.7293025400261,5.45940750566007e-17,1.86069430918724e-16,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g38048.t1",10.0589265776568,4.46679329522031,1.42295815947167,38.8236368419398,2.11185169454345e-06,3.9706409514043e-06,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g49498.t1",249.048067342456,-1.57345017743027,0.196901275628376,361.695735504001,3.85911716881941e-74,7.07189288980448e-73,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g28457.t1",969.328950025594,2.41478953332313,0.177821734604938,597.571766838812,8.11709014395875e-125,5.16392260970581e-123,"Up at 72 hpf"
