"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation"
"Montipora_capitata_HIv3___RNAseq.g42173.t1",17.5264370629659,4.73259984251631,1.33525394552497,28.2221313225257,0.000200415120072722,0.000314661889942823,"Up at 14 hpf"
"Montipora_capitata_HIv3___TS.g35745.t1",12.4791437759724,5.94835881802103,1.52255587397417,20.0569358280679,0.00544800701977717,0.00724304528815694,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g8204.t1",32.3655057555787,2.24951051537322,0.609197417133844,39.9463599083671,1.28889785359481e-06,2.46647949298516e-06,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g33892.t1",26.2669557209681,-2.82980250004251,1.02016073040137,15.6255838337821,0.0287660993824705,0.0347567007135411,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g22956.t1",215.992067083046,-1.69115738540251,0.203961181174182,437.297009535359,2.37094907579792e-90,6.65533171690984e-89,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g11611.t1",296.767062761122,-1.43189575306721,0.338680397475234,108.903680114973,1.55005227968772e-20,6.07612986321285e-20,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g36441.t1",10.3058632257825,3.18720135688766,1.75011608107308,50.1711199353039,1.33694617807654e-08,2.95917660214342e-08,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g26541.t1",16.5831956018278,2.79793711903129,0.837287514210329,80.2691954653138,1.21392659799949e-14,3.72788567515926e-14,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g17208.t1",6.74374040977301,3.69244043213902,1.86505001444018,24.2267240498693,0.00103936202936437,0.00150711115007414,"Up at 14 hpf"
"Montipora_capitata_HIv3___TS.g23982.t1",11.2806369368791,4.88081321499185,1.60606249749224,36.2832831034224,6.40930779223725e-06,1.1538766698267e-05,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g18748.t1",7.30722961654599,3.09611414483863,1.8137933371874,38.0750543958663,2.93222443566715e-06,5.44179766764545e-06,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g41943.t1",10.9132847609596,4.32211554165336,1.39356197685685,41.7436529608168,5.82561072540582e-07,1.14806100579066e-06,"Up at 14 hpf"
"Montipora_capitata_HIv3___TS.g34166.t1",13.5792469487782,5.59826516478215,1.67706800780408,32.1040771788489,3.88505346167741e-05,6.52668373575268e-05,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g36999.t1",2339.10951498432,7.71195816803322,0.394577842611423,853.355038828232,5.65623011077635e-180,1.19424330969341e-177,"Up at 14 hpf"
"Montipora_capitata_HIv3___TS.g17921.t1",5.37795713661498,2.81215703407049,1.62837329931621,22.395011945732,0.00217103549339102,0.00303262194596741,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g9512.t1",316.303273166448,-1.59411661231487,0.195575658280314,430.675069471858,6.25702406715663e-89,1.68183496535741e-87,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g41686.t1",8.16745615183818,3.81482183668086,1.83714826158804,27.6282220277057,0.000256741012312367,0.000398524242004826,"Up at 14 hpf"
"Montipora_capitata_HIv3___TS.g4789.t1",8.96494627859947,3.38880635244995,1.58742613694884,26.4210416376115,0.000423444624949553,0.000642498882318133,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g6231.t1",59.1419430471856,1.77183810479548,0.414709514894599,83.7899663836848,2.31806577021145e-15,7.34705562347993e-15,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g19968.t1",330.560790363782,-1.58759506771661,0.239121217171816,332.155244321077,8.11248416271959e-68,1.26673875160322e-66,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g44557.t1",104.422408420247,2.94175225224411,0.72311706976408,168.217299631935,5.96414769367537e-33,3.6105832401957e-32,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g24692.t1",23.8716177904726,5.60585251265099,1.18711914992665,66.2234759579729,8.53383577863605e-12,2.27868743660299e-11,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g9640.t1",732.867640288445,1.99490319010943,0.222631908446552,232.809819086572,1.2551302461002e-46,1.11905538496394e-45,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g18279.t1a",59.650780409194,9.70377899854231,1.70213483020403,37.6171266813882,3.58265633879432e-06,6.59763985232271e-06,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g2970.t1a",19.7671192523778,5.72633595496955,1.89165566013244,25.0130020509667,0.000754783542994199,0.00111200526329686,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g8038.t1",23.5900729006399,3.74608155156393,0.882262795399619,94.0779782198533,1.79469299732659e-17,6.24307185567154e-17,"Up at 14 hpf"
"Montipora_capitata_HIv3___TS.g21730.t1",58.3770774224095,4.34660201977624,0.724646332737889,160.680376783636,2.30679920301146e-31,1.32160696432591e-30,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g48200.t1",380.815609549914,-1.9923699896115,0.239864986264571,201.934279601405,4.46870084818386e-40,3.34372204965416e-39,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g45417.t1",50.4909538521599,2.62492259853437,0.635978940150901,37.0119502631957,4.66627588276582e-06,8.50715056914952e-06,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g35627.t1",411.946346824364,1.12000817472873,0.217705543896093,120.457112126914,6.15315153046999e-23,2.64275318607465e-22,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g16464.t1",30.8767907167545,-1.30522737341589,0.568010630294127,14.7692446111398,0.039073773052311,0.0463876675803767,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g14604.t1",90.0186556850376,1.16473040505618,0.41193712479032,30.1305489019487,8.98638790131321e-05,0.000145926759338217,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g12806.t1",143.287912985674,9.75248075557009,1.15188820579798,284.631578278306,1.15408212642649e-57,1.36139639342869e-56,"Up at 14 hpf"
"Montipora_capitata_HIv3___TS.g36074.t1",9.79700794103582,3.28870024537633,2.2699232040757,22.6184501993313,0.00198584656594087,0.00278475365250838,"Up at 14 hpf"
"Montipora_capitata_HIv3___TS.g30877.t1",6.94966656918284,3.85609946974167,2.11204341343443,19.6854277648663,0.00629077457055929,0.00829911702718401,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g45415.t1",1952.60725660336,1.54474882715796,0.215448180473001,271.405880059381,7.63614337060304e-55,8.39918117739753e-54,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g1134.t1b",41.7225795305043,2.01138040571344,0.533521747133333,81.964602039687,5.47227081447169e-15,1.70895557043153e-14,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g44048.t1",112.126371012754,-1.41326356995609,0.388766903269594,48.5718037088653,2.75216747749547e-08,5.95808780680477e-08,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g21920.t1",287.893021803807,2.15793755570798,0.296569784800225,165.826743270515,1.90238331250418e-32,1.13145014444651e-31,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g31860.t1",6.87677401733824,4.19229332843884,1.59199165875428,26.9963425934189,0.000333785535665604,0.000512246347450158,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g26226.t1",136.782454138629,4.7857428851653,0.746008287911095,71.0345485003732,9.12702321517145e-13,2.55190553133529e-12,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g7919.t1",6.8295252183116,1.42901791061733,0.966787515931248,23.4056180652116,0.00144827434412912,0.0020629855568267,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g23813.t1",6.04151488482333,3.49222952108305,1.89408788553338,30.4234933344112,7.93906251272383e-05,0.000129533242486972,"Up at 14 hpf"
"Montipora_capitata_HIv3___TS.g18271.t1",12.1499807997969,4.61334536570713,2.05838794245284,17.9810370180111,0.0120558530817414,0.0153313281792379,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g37009.t1b",13.1932721749468,4.63903790472404,1.31718593897056,43.8192855450431,2.31634543727227e-07,4.6943977885374e-07,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g3299.t1",76.6548378359631,1.01481113972021,0.356011210207257,67.8315760218916,4.04773927908528e-12,1.09956162012593e-11,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g22321.t1",4.92956380692038,4.59839937850554,1.79120293457707,19.2652817782686,0.00739569985504281,0.00967617901555376,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g24240.t1",41.2513503617193,7.90026738302662,1.1122144821905,220.054551152798,6.42429696353047e-44,5.34813544646821e-43,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g2611.t1",7.72719582597489,3.67112693662155,2.44789580501569,14.6168990274664,0.041236048429056,0.0488214036195613,"Up at 14 hpf"
"Montipora_capitata_HIv3___TS.g33553.t1",11.7984595169972,1.95391511495749,1.48922385909542,21.5397139870885,0.00304830376266961,0.00418047758321116,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g41721.t1",37.6931991188242,4.69206498890156,1.07198319841929,52.0321565866799,5.75397571937695e-09,1.30540831998354e-08,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g33810.t1",21.9005786636724,2.28538961077387,1.47195216064676,28.2488865802315,0.000198186909231389,0.000311448787782481,"Up at 14 hpf"
"Montipora_capitata_HIv3___TS.g22268.t4",113.809889268502,-1.52315968769654,0.503248734076214,16.8544731574212,0.0183590546086479,0.0227851843988658,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g14757.t1",196.516025358723,-1.70499221294327,0.287876870878362,158.994708311675,5.22085625918061e-31,2.95895912903609e-30,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g20776.t1",20.3055586188276,6.58342694200712,1.05374400822069,113.527013957164,1.70108178461643e-21,6.92047192940086e-21,"Up at 14 hpf"
"Montipora_capitata_HIv3___TS.g14984.t1",6.925970809993,4.802985904759,1.65377423321473,21.205826765738,0.00347716560599338,0.00473585632037719,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g9532.t1",49.7345497078639,4.19997165694965,0.881762746404576,35.5052467922654,8.98590299942599e-06,1.59606020060316e-05,"Up at 14 hpf"
"Montipora_capitata_HIv3___TS.g43357.t1",9.96706394570558,5.20293401360812,1.54812459458075,53.9539777566483,2.4017071652841e-09,5.5804259708838e-09,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g14755.t1",6.31609532239652,1.87369506256471,1.11602032340921,14.6945545535037,0.0401202917163437,0.0475699902229636,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g3356.t1",7.18475583323075,2.14456862554438,1.06327085865189,29.0372370655199,0.000142442096757484,0.000226955507913973,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g23395.t1",249.74335829729,-1.0069249739111,0.280488832508685,161.191590686926,1.80055687782852e-31,1.03456568229717e-30,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g36857.t1",76.4876894269566,1.74514794375964,0.571952178624598,91.7293025400261,5.45940750566007e-17,1.86069430918724e-16,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g38048.t1",10.0589265776568,5.3866149342517,1.41049417512749,38.8236368419398,2.11185169454345e-06,3.9706409514043e-06,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g49498.t1",249.048067342456,-1.48165832033768,0.195771107052961,361.695735504001,3.85911716881941e-74,7.07189288980448e-73,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g28457.t1",969.328950025594,1.21788336966775,0.178905405500253,597.571766838812,8.11709014395875e-125,5.16392260970581e-123,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g524.t1",139.925211652812,-2.82515963301654,0.343324785166312,75.1802983230476,1.3181708157289e-13,3.84999429209031e-13,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g18409.t1",46.7601683409528,-2.30768998241888,0.732973262428328,23.1054823150419,0.00163397698291646,0.00231494638487002,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g11732.t1",17.2923517703815,3.79345299757198,0.74965719815183,54.4666504687099,1.9014204260425e-09,4.44779118124601e-09,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g20462.t1",1294.66622520772,1.65408070331121,0.199726812692779,348.80902471299,2.21633230326731e-71,3.82793564435682e-70,"Up at 14 hpf"
"Montipora_capitata_HIv3___TS.g16289.t1",20.4877096021177,7.73164652025045,1.33965856384951,69.5558732838251,1.81650898001091e-12,5.00923927224852e-12,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g49391.t1",10.2391398498422,1.45809477096854,1.09182937191007,18.8119923998926,0.00879714493926919,0.011393119926015,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g8771.t1",2245.24217896702,1.84162932061362,0.216890433348605,284.729172721693,1.10005383762846e-57,1.29871428958591e-56,"Up at 14 hpf"
"Montipora_capitata_HIv3___TS.g45731.t1",5.4633617033282,1.71450495258759,1.45115758837463,19.8465957570957,0.00591074020071553,0.00782432589288303,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g7961.t1",26.0841249870182,6.15105759873672,1.20845314577125,50.5544327921634,1.12411025929284e-08,2.50062609749699e-08,"Up at 14 hpf"
