"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation"
"Montipora_capitata_HIv3___RNAseq.g42173.t1",17.5264370629659,4.73259984251631,1.33525394552497,3.54434439858977,0.000393590750702517,0.00140712315376923,"Up at 14 hpf"
"Montipora_capitata_HIv3___TS.g35745.t1",12.4791437759724,5.94835881802103,1.52255587397417,3.90682464906502,9.35169678088193e-05,0.000392001710695665,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g8204.t1",32.3655057555787,2.24951051537322,0.609197417133844,3.69258052005002,0.000221990021795048,0.000845948635239642,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g33892.t1",26.2669557209681,-2.82980250004251,1.02016073040137,-2.77387907190779,0.00553922643744202,0.0141700834775375,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g22956.t1",215.992067083046,-1.69115738540251,0.203961181174182,-8.29156497166127,1.11768053235532e-16,2.88193430718912e-15,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g11611.t1",296.767062761122,-1.43189575306721,0.338680397475234,-4.2278672274557,2.35916931300942e-05,0.000113995217700092,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g26541.t1",16.5831956018278,2.79793711903129,0.837287514210329,3.34166826991336,0.000832765224398669,0.00270897402515396,"Up at 14 hpf"
"Montipora_capitata_HIv3___TS.g23982.t1",11.2806369368791,4.88081321499185,1.60606249749224,3.0389933284744,0.00237370110963672,0.00679796827516072,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g16718.t1",9.72721071483078,-2.97479669337251,0.971186214837975,-3.06305489917688,0.00219089862223749,0.006346687643291,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g41943.t1",10.9132847609596,4.32211554165336,1.39356197685685,3.10148785158576,0.00192550773022862,0.00566873989448027,"Up at 14 hpf"
"Montipora_capitata_HIv3___TS.g34166.t1",13.5792469487782,5.59826516478215,1.67706800780408,3.33812650335654,0.000843453395093958,0.00273915532466035,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g36999.t1",2339.10951498432,7.71195816803322,0.394577842611423,19.5448333261528,4.56480056016768e-85,4.43348646405352e-82,"Up at 14 hpf"
"Montipora_capitata_HIv3___RNAseq.g9512.t1",316.303273166448,-1.59411661231487,0.195575658280314,-8.15089478073015,3.61241329753319e-16,8.77855598417218e-15,"Up at 1 hpf"
