"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation"
"Montipora_capitata_HIv3___RNAseq.g42173.t1",17.5264370629659,3.93829919716293,1.47215536263712,28.2221313225257,0.000200415120072722,0.000314661889942823,"Up at 4 hpf"
"Montipora_capitata_HIv3___TS.g35745.t1",12.4791437759724,4.82168304208251,1.6461674422263,20.0569358280679,0.00544800701977717,0.00724304528815694,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g8204.t1",32.3655057555787,1.79600303390651,0.689216669025843,39.9463599083671,1.28889785359481e-06,2.46647949298516e-06,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g5416.t1",3.77642942542426,1.84981708832837,2.53988880045702,19.8939794545464,0.00580329539196867,0.00768943237088636,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g36441.t1",10.3058632257825,1.82248282504876,2.04287535699285,50.1711199353039,1.33694617807654e-08,2.95917660214342e-08,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g17208.t1",6.74374040977301,1.83229604581403,2.19228375690928,24.2267240498693,0.00103936202936437,0.00150711115007414,"Up at 4 hpf"
"Montipora_capitata_HIv3___TS.g23982.t1",11.2806369368791,3.06990186503316,1.90988535405495,36.2832831034224,6.40930779223725e-06,1.1538766698267e-05,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g18748.t1",7.30722961654599,1.82631863066736,2.0982727632652,38.0750543958663,2.93222443566715e-06,5.44179766764545e-06,"Up at 4 hpf"
"Montipora_capitata_HIv3___TS.g34166.t1",13.5792469487782,1.82465820941876,2.07412320654536,32.1040771788489,3.88505346167741e-05,6.52668373575268e-05,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g36999.t1",2339.10951498432,1.5249099373798,0.49861948512804,853.355038828232,5.65623011077635e-180,1.19424330969341e-177,"Up at 4 hpf"
"Montipora_capitata_HIv3___TS.g17921.t1",5.37795713661498,2.53791591349438,1.87641084113814,22.395011945732,0.00217103549339102,0.00303262194596741,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g41686.t1",8.16745615183818,3.63468639885479,2.08113157166875,27.6282220277057,0.000256741012312367,0.000398524242004826,"Up at 4 hpf"
"Montipora_capitata_HIv3___TS.g4789.t1",8.96494627859947,2.7319029802702,1.84962688266416,26.4210416376115,0.000423444624949553,0.000642498882318133,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g24692.t1",23.8716177904726,3.42158915993045,1.37788173836711,66.2234759579729,8.53383577863605e-12,2.27868743660299e-11,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g14916.t1",99.0820793876937,4.69917124074833,1.29795771230297,493.606593515739,1.89843124189408e-102,6.84586523453808e-101,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g18279.t1a",59.650780409194,6.18244349495523,1.84985989688574,37.6171266813882,3.58265633879432e-06,6.59763985232271e-06,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g2970.t1a",19.7671192523778,6.00603169422071,2.0398870284913,25.0130020509667,0.000754783542994199,0.00111200526329686,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g8038.t1",23.5900729006399,1.31534895876463,1.17849537386305,94.0779782198533,1.79469299732659e-17,6.24307185567154e-17,"Up at 4 hpf"
"Montipora_capitata_HIv3___TS.g21730.t1",58.3770774224095,2.1658145148096,0.887656509165879,160.680376783636,2.30679920301146e-31,1.32160696432591e-30,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g30129.t1",182.086190405138,-1.03597606762137,0.302733317026346,72.2067580234155,5.28512785097497e-13,1.49500431645322e-12,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g45417.t1",50.4909538521599,1.49192700869592,0.725233508893788,37.0119502631957,4.66627588276582e-06,8.50715056914952e-06,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g35627.t1",411.946346824364,1.207035683255,0.241540867232127,120.457112126914,6.15315153046999e-23,2.64275318607465e-22,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g22323.t1",6.38976316232379,1.87446722674482,3.41190718358386,15.1268902621541,0.0344068234137247,0.0411727390520609,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g12806.t1",143.287912985674,3.45500757122615,1.46782520947948,284.631578278306,1.15408212642649e-57,1.36139639342869e-56,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g32070.t2",17.0667264863515,-1.16793170259468,2.04313601653216,26.5466226765641,0.000402047777359076,0.000611529864737492,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g36074.t1",9.79700794103582,1.15425851678054,2.61258585143509,22.6184501993313,0.00198584656594087,0.00278475365250838,"Up at 4 hpf"
"Montipora_capitata_HIv3___TS.g30877.t1",6.94966656918284,1.84572690304578,2.44691045198551,19.6854277648663,0.00629077457055929,0.00829911702718401,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g45415.t1",1952.60725660336,1.21046612653545,0.235013047757566,271.405880059381,7.63614337060304e-55,8.39918117739753e-54,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g1134.t1b",41.7225795305043,2.01054306846568,0.603489707655908,81.964602039687,5.47227081447169e-15,1.70895557043153e-14,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g24414.t1",139.367234494167,-1.59477665892355,0.756794251464447,294.094406602623,1.10324653426138e-59,1.38140499650941e-58,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g26226.t1",136.782454138629,2.81480450896406,0.830137862783,71.0345485003732,9.12702321517145e-13,2.55190553133529e-12,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g7919.t1",6.8295252183116,-1.23430101380207,1.41067898540989,23.4056180652116,0.00144827434412912,0.0020629855568267,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g12821.t1",77.8410076596138,-1.44667633920864,0.427882642216619,24.8174750314897,0.000817447903595184,0.00119905253559469,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g23813.t1",6.04151488482333,1.83329055598146,2.20876880634228,30.4234933344112,7.93906251272383e-05,0.000129533242486972,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g5414.t1",53.9703047131215,-1.10195520717846,0.53481454346646,203.653619447325,1.93172534993579e-40,1.46231960304181e-39,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g18271.t1",12.1499807997969,4.30167842777356,2.3117419787166,17.9810370180111,0.0120558530817414,0.0153313281792379,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g37009.t1b",13.1932721749468,2.92738130227946,1.57582080404086,43.8192855450431,2.31634543727227e-07,4.6943977885374e-07,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g22321.t1",4.92956380692038,1.83028130617786,2.1594793575269,19.2652817782686,0.00739569985504281,0.00967617901555376,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g24240.t1",41.2513503617193,1.78096827671249,1.59794889540128,220.054551152798,6.42429696353047e-44,5.34813544646821e-43,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g2611.t1",7.72719582597489,1.27178672273954,2.79042491817796,14.6168990274664,0.041236048429056,0.0488214036195613,"Up at 4 hpf"
"Montipora_capitata_HIv3___TS.g33553.t1",11.7984595169972,3.80774369748216,1.58961606712769,21.5397139870885,0.00304830376266961,0.00418047758321116,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g41721.t1",37.6931991188242,3.16183697611085,1.21628129422871,52.0321565866799,5.75397571937695e-09,1.30540831998354e-08,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g33810.t1",21.9005786636724,-2.34122325713556,1.9334519824418,28.2488865802315,0.000198186909231389,0.000311448787782481,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g20776.t1",20.3055586188276,1.28470525710245,1.46397414315957,113.527013957164,1.70108178461643e-21,6.92047192940086e-21,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g34380.t2",1721.30697510864,1.24841850084228,0.282678828887117,47.543956958576,4.37148330633717e-08,9.32512695634719e-08,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g46457.t1",79.595958740503,-1.54775226171271,0.392354765327323,44.8026823394077,1.4936604136356e-07,3.07176619650624e-07,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g14984.t1",6.925970809993,5.30593358887227,1.79733259998935,21.205826765738,0.00347716560599338,0.00473585632037719,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g9532.t1",49.7345497078639,1.56003774543734,1.0006502845875,35.5052467922654,8.98590299942599e-06,1.59606020060316e-05,"Up at 4 hpf"
"Montipora_capitata_HIv3___TS.g43357.t1",9.96706394570558,1.81518614905117,1.94622983981072,53.9539777566483,2.4017071652841e-09,5.5804259708838e-09,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g14755.t1",6.31609532239652,1.25667662645915,1.28669150308996,14.6945545535037,0.0401202917163437,0.0475699902229636,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g3356.t1",7.18475583323075,-1.58428173761321,1.57102104829647,29.0372370655199,0.000142442096757484,0.000226955507913973,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g524.t1",139.925211652812,-1.45583726797509,0.376310540751958,75.1802983230476,1.3181708157289e-13,3.84999429209031e-13,"Up at 1 hpf"
