"","miRNA","mRNA","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","X","gene","moduleColor","hpf_1","hpf_4","hpf_9","hpf_14","hpf_22","hpf_28","hpf_48","hpf_72","hpf_1.1","hpf_4.1","hpf_9.1","hpf_14.1","hpf_22.1","hpf_28.1","hpf_48.1","hpf_72.1","category"
"1","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g17819.t1",185,-45.36,"2 18","916 934",16,"100.00%","100.00%","V8805","V8805","skyblue",0.197144358054509,0.370102420626556,0.0633982714520754,-0.0275919427889413,0.068427871119553,0.249042743326151,-0.183240374555275,-0.737283347234627,0.279472613538384,0.0370688147595001,0.730309969436258,0.880841947931532,0.709801587262814,0.169280891152233,0.315447993197793,1.48501692555845e-06,"Wave 1 MZT"
"2","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g17849.t1",152,-22.97,"2 18","299 319",18,"66.67%","83.33%","V22161","V22161","red",-0.550121353152016,-0.431362971116887,-0.241449030669868,0.141518349430694,0.403656304799038,0.291453996338471,0.358218696606153,0.0280860077644159,0.00110665833055406,0.0137009904092022,0.183091266803911,0.439759938819973,0.0219610304581481,0.105559987640813,0.0441005330139717,0.878723819889967,"Wave 1 MZT"
"3","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g23084.t1",151,-25.14,"2 18","609 626",16,"68.75%","87.50%","V3054","V3054","lightyellow",0.0877898523898158,-0.417821925697275,0.0996681496629084,0.167740115861161,0.3711630353394,0.318376245166941,-0.201172545862715,-0.425742926860234,0.632806497672528,0.0173350792597105,0.587314995876062,0.358799772335924,0.0364880563585345,0.0757509447134764,0.269566188669014,0.015123089171334,"Wave 1 MZT"
"4","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g29048.t1",145,-20.32,"2 10","576 594",8,"100.00%","100.00%","V15434","V15434","red",-0.385884890428525,-0.563105076522916,-0.168205939716385,0.17075728525651,0.320398901627912,0.342915381797567,0.316176652502125,-0.0330523145162881,0.0291595479751433,0.000792543117978264,0.357447428892752,0.350094712186149,0.0738072835254779,0.0546865287268277,0.0779093603166323,0.857480655806887,"Wave 1 MZT"
"5","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g31007.t1",148,-22.36,"2 13","334 352",11,"72.73%","100.00%","V19663","V19663","darkturquoise",-0.0344433388228174,-0.231265785138619,-0.0212974985051626,0.200952428149051,0.17111469387283,0.286098867219136,0.287879456200773,-0.659038822975191,0.851547478736361,0.202828074385153,0.907893091425867,0.270101535281236,0.349072021536184,0.112418753526678,0.110102198886641,4.10231618243709e-05,"Wave 1 MZT"
"6","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g42590.t1",160,-24.8,"2 17","115 133",15,"66.67%","100.00%","V2952","V2952","red",-0.114530208286517,-0.419197044746909,-0.333182922536412,0.373189448154277,0.27333947869446,0.373797192949591,0.206777801066201,-0.360193745294691,0.532520281550455,0.0169328477448007,0.0624026975505978,0.0353989135494283,0.130097501692248,0.0350774470012094,0.256166404976187,0.0428631120154275,"Wave 1 MZT"
"7","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g47019.t1",140,-20.6,"2 9","568 586",7,"100.00%","100.00%","V21449","V21449","red",-0.439746182287666,-0.370132859902429,-0.4441148122842,0.0451618934763217,0.569769611132287,0.435987757958355,0.140585479591672,0.0624891123156585,0.0117889395591772,0.0370520437653277,0.0108849821867644,0.806119594869312,0.000664152178366474,0.0126163922411226,0.442811454157855,0.734037189484599,"Wave 1 MZT"
"8","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g47505.t1",153,-23.38,"2 15","218 237",14,"85.71%","85.71%","V15482","V15482","paleturquoise",-0.162393585077306,0.482728760666274,-0.0650844661523369,0.220075655467473,-0.0142658655653895,0.0630435464261784,0.104193520235851,-0.628297566000744,0.374539092150898,0.00513715397778806,0.723413221356272,0.22615925230547,0.938231361198146,0.731763498677224,0.570370585541782,0.000117940741133426,"Wave 1 MZT"
"9","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g49809.t1",153,-23.21,"2 14","980 998",12,"83.33%","91.67%","V2953","V2953","red",-0.333372433088983,-0.075199069995836,-0.128597961029355,0.225401650239053,0.427659824235623,0.293317105482235,0.163168151754696,-0.572377267597433,0.062244705900496,0.682506139979252,0.483029607867971,0.214837898933343,0.0146247928121493,0.103249166705063,0.372234154099905,0.00061914271832733,"Wave 1 MZT"
"10","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g7369.t1",153,-25.16,"2 18","164 182",16,"75.00%","75.00%","V8663","V8663","darkturquoise",-0.135204490553891,-0.0801312218228857,-0.0677186983946156,0.61809801323133,0.145952373981393,0.0927058230532206,-0.0041562915958675,-0.569545507898683,0.460635647901972,0.662866992284008,0.712681593535635,0.000163396291690115,0.425413452548564,0.613806286079481,0.98198836089186,0.000668151608503001,"Wave 1 MZT"
